,loss,reconstruction_loss,kl_loss,lr
33,1616.9898681640625,524.5264282226562,43.4102783203125,0.001
34,1637.92626953125,531.9037475585938,42.214988708496094,0.001
35,1590.4859619140625,516.2762451171875,41.65696334838867,0.001
36,1584.7266845703125,514.0209350585938,42.663822174072266,0.001
37,1538.3935546875,498.568603515625,42.68761444091797,0.001
38,1527.9508056640625,495.4014892578125,41.74616622924805,0.001
39,1540.9127197265625,499.44573974609375,42.57569122314453,0.001
40,1514.163330078125,489.8458251953125,44.62627029418945,0.001
41,1478.5841064453125,478.5085754394531,43.05846405029297,0.001
42,1487.9696044921875,481.4106140136719,43.737823486328125,0.001
43,1558.8507080078125,505.8519287109375,41.29479217529297,0.001
44,1792.3970947265625,582.5576782226562,44.72416305541992,0.001
45,1681.3782958984375,545.6168823242188,44.527774810791016,0.001
46,1579.80322265625,511.4262390136719,45.524635314941406,0.001
47,1456.965087890625,470.28631591796875,46.10637283325195,0.0005
48,1417.673583984375,457.36480712890625,45.579280853271484,0.0005
49,1407.0247802734375,453.99749755859375,45.0321044921875,0.0005
50,1378.0865478515625,444.0666198730469,45.88642501831055,0.0005
51,1373.511962890625,442.4238586425781,46.24042892456055,0.0005
52,1364.461181640625,439.372314453125,46.344337463378906,0.0005
53,1343.1820068359375,432.3194885253906,46.22357940673828,0.0005
54,1337.077392578125,430.2640380859375,46.285282135009766,0.0005
55,1323.9447021484375,425.7498779296875,46.69533920288086,0.0005
56,1322.677490234375,425.25494384765625,46.91274642944336,0.0005
57,1303.83056640625,418.8866882324219,47.17050552368164,0.0005
58,1291.8701171875,414.8634338378906,47.27964782714844,0.0005
59,1282.497802734375,411.8938293457031,46.81626510620117,0.0005
60,1266.6297607421875,406.785888671875,46.27224349975586,0.0005
61,1262.3663330078125,405.5473327636719,45.724300384521484,0.0005
62,1243.5811767578125,399.0814208984375,46.33675003051758,0.0005
63,1262.1165771484375,405.316162109375,46.168426513671875,0.0005
64,1262.92578125,404.8762512207031,48.29705047607422,0.0005
65,1251.7918701171875,401.1799011230469,48.25191879272461,0.0005
66,1235.8890380859375,396.3412780761719,46.86521911621094,0.0005
67,1220.9334716796875,391.15606689453125,47.465362548828125,0.0005
68,1203.89599609375,385.15472412109375,48.43183517456055,0.0005
69,1191.3875732421875,380.7505798339844,49.13599395751953,0.0005
70,1184.46875,378.4646911621094,49.074859619140625,0.0005
71,1217.464111328125,390.080322265625,47.223358154296875,0.0005
72,1172.8470458984375,375.1269226074219,47.466094970703125,0.0005
73,1164.5635986328125,372.0475769042969,48.42107009887695,0.0005
74,1143.4249267578125,364.897705078125,48.73168182373047,0.0005
75,1213.484130859375,388.5085144042969,47.95869445800781,0.0005
76,1147.0279541015625,365.9881591796875,49.063297271728516,0.0005
77,1099.457275390625,350.1189270019531,49.100608825683594,0.0005
78,1079.948974609375,343.38165283203125,49.80397415161133,0.0005
79,1060.230712890625,336.906494140625,49.51131820678711,0.0005
80,1048.26416015625,332.7679443359375,49.960540771484375,0.0005
81,1068.8135986328125,338.9524841308594,51.95616912841797,0.0005
82,1161.6689453125,370.4476318359375,50.326194763183594,0.0005
83,1071.6260986328125,340.9026184082031,48.91814041137695,0.0005
84,1050.28466796875,333.2881164550781,50.42026138305664,0.0005
85,1054.8077392578125,334.4068298339844,51.58738708496094,0.0005
86,1005.4014892578125,318.0517272949219,51.24623489379883,0.00025
87,944.8528442382812,297.912353515625,51.11591339111328,0.00025
88,921.163818359375,289.9623107910156,51.276885986328125,0.00025
89,896.8566284179688,281.7117614746094,51.72114562988281,0.00025
90,884.1586303710938,277.4444274902344,51.825347900390625,0.00025
91,876.97021484375,275.02862548828125,51.88438034057617,0.00025
92,867.5270385742188,271.756591796875,52.25733184814453,0.00025
93,860.213623046875,269.00396728515625,53.2017822265625,0.00025
94,857.7425537109375,268.2137451171875,53.10122299194336,0.00025
95,848.833251953125,265.2298583984375,53.14369201660156,0.00025
96,833.0925903320312,259.95318603515625,53.23307800292969,0.00025
97,822.5745849609375,256.4095458984375,53.346012115478516,0.00025
98,812.3665161132812,252.96742248535156,53.46414566040039,0.00025
99,809.0213623046875,251.88563537597656,53.36447525024414,0.00025
100,821.3560180664062,256.0735778808594,53.13523864746094,0.00025
101,818.829833984375,255.1792755126953,53.29203796386719,0.00025
102,813.487060546875,253.4742889404297,53.064212799072266,0.00025
103,774.5133056640625,240.34756469726562,53.470458984375,0.00025
104,762.5179443359375,236.25804138183594,53.74372863769531,0.00025
105,741.5714111328125,229.43060302734375,53.279605865478516,0.00025
106,732.342529296875,226.34678649902344,53.30229568481445,0.00025
107,724.4769897460938,223.56930541992188,53.76905822753906,0.00025
108,729.215576171875,224.97462463378906,54.291748046875,0.00025
109,728.9569091796875,224.7564239501953,54.687591552734375,0.00025
110,729.2176513671875,225.0055389404297,54.20097351074219,0.00025
111,711.1737670898438,219.00784301757812,54.150146484375,0.00025
112,712.66455078125,219.40228271484375,54.457664489746094,0.00025
113,691.7520751953125,212.37318420410156,54.63261032104492,0.00025
114,692.0538330078125,212.17176818847656,55.53848648071289,0.00025
115,683.048095703125,209.07862854003906,55.81223678588867,0.00025
116,667.4271850585938,203.84393310546875,55.895389556884766,0.00025
117,699.5110473632812,214.6613006591797,55.52714157104492,0.00025
118,683.1292114257812,208.97811889648438,56.194854736328125,0.00025
119,674.465087890625,206.12095642089844,56.102169036865234,0.00025
120,674.4011840820312,206.0709686279297,56.188331604003906,0.00025
121,698.5574340820312,213.98072814941406,56.615264892578125,0.00025
122,655.5723876953125,199.82431030273438,56.09949493408203,0.000125
123,619.8034057617188,187.86669921875,56.203277587890625,0.000125
124,598.9171752929688,181.11373901367188,55.57600402832031,0.000125
125,594.8594360351562,179.79757690429688,55.46669387817383,0.000125
126,585.7557373046875,176.7250213623047,55.58072280883789,0.000125
127,586.4727172851562,176.98345947265625,55.52227020263672,0.000125
128,583.3495483398438,175.80889892578125,55.92287063598633,0.000125
129,576.7726440429688,173.50648498535156,56.25307846069336,0.000125
130,570.499755859375,171.50486755371094,55.985172271728516,0.000125
131,568.05859375,170.59693908691406,56.26776885986328,0.000125
132,565.0277709960938,169.5183563232422,56.47272491455078,0.000125
133,561.5560913085938,168.28746032714844,56.69365692138672,0.000125
134,558.1879272460938,167.1874237060547,56.62568283081055,0.000125
135,556.6920776367188,166.66497802734375,56.69715881347656,0.000125
136,550.0101318359375,164.34970092773438,56.96107864379883,0.000125
137,551.7966918945312,165.06446838378906,56.603275299072266,0.000125
138,546.2792358398438,163.3987579345703,56.08305740356445,0.000125
139,541.5686645507812,161.75433349609375,56.305538177490234,0.000125
140,540.294677734375,161.29177856445312,56.41933822631836,0.000125
141,536.2034301757812,159.97042846679688,56.29218292236328,0.000125
142,535.0547485351562,159.40321350097656,56.845149993896484,0.000125
143,533.6389770507812,158.9755859375,56.71214294433594,0.000125
144,531.4193725585938,158.29254150390625,56.54178237915039,0.000125
145,526.1258544921875,156.39866638183594,56.92983627319336,0.000125
146,522.289306640625,155.2095489501953,56.66074752807617,0.000125
147,523.492431640625,155.68612670898438,56.43406677246094,0.000125
148,520.2802124023438,154.55967712402344,56.60118865966797,0.000125
149,515.8451538085938,152.91091918945312,57.11243438720703,0.000125
150,509.55755615234375,150.85862731933594,56.98169708251953,0.000125
151,507.8899841308594,150.34815979003906,56.845558166503906,0.000125
152,506.4530944824219,149.9029541015625,56.74421691894531,0.000125
153,506.7415466308594,149.9158935546875,56.99382781982422,0.000125
154,502.9621276855469,148.60548400878906,57.14567565917969,0.000125
155,496.64752197265625,146.4029541015625,57.438594818115234,0.000125
156,495.457763671875,146.08905029296875,57.19057846069336,0.000125
157,490.2860107421875,144.44049072265625,56.96455001831055,0.000125
158,494.3890075683594,145.72384643554688,57.21746063232422,0.000125
159,495.8269958496094,146.09722900390625,57.535282135009766,0.000125
160,493.0027160644531,145.0491943359375,57.855224609375,0.000125
161,490.3533935546875,144.0673065185547,58.15148162841797,0.000125
162,481.4774169921875,141.35287475585938,57.41878890991211,0.000125
163,478.38616943359375,140.3740692138672,57.263946533203125,0.000125
164,479.8167724609375,140.68434143066406,57.763790130615234,0.000125
165,475.81353759765625,139.4439239501953,57.48176193237305,0.000125
166,473.7404479980469,138.75418090820312,57.477813720703125,0.000125
167,473.7952880859375,138.62257385253906,57.927581787109375,0.000125
168,472.3910827636719,138.12562561035156,58.014225006103516,0.000125
169,469.0348205566406,137.08248901367188,57.787353515625,0.000125
170,463.7761535644531,135.3394775390625,57.75772476196289,0.000125
171,462.7473449707031,135.05776977539062,57.57398986816406,0.000125
172,461.54595947265625,134.56614685058594,57.84745407104492,0.000125
173,459.3810119628906,133.87167358398438,57.765960693359375,0.000125
174,457.5661315917969,133.30262756347656,57.65824508666992,0.000125
175,460.7024841308594,134.47328186035156,57.28263473510742,0.000125
176,455.1595153808594,132.7200927734375,56.99918746948242,0.000125
177,455.1729736328125,132.61737060546875,57.32083511352539,0.000125
178,451.42425537109375,131.48915100097656,56.956783294677734,0.000125
179,447.50836181640625,130.1971435546875,56.91691970825195,0.000125
180,447.4361267089844,130.15476989746094,56.97179412841797,0.000125
181,442.4712219238281,128.4151611328125,57.22574234008789,0.000125
182,439.48248291015625,127.51400756835938,56.94035720825195,0.000125
183,441.00738525390625,127.94833374023438,57.162349700927734,0.000125
184,438.99273681640625,127.12366485595703,57.62179183959961,0.000125
185,437.6988830566406,126.77603912353516,57.37076950073242,0.000125
186,434.2607421875,125.49547576904297,57.774322509765625,0.000125
187,435.38555908203125,125.73703002929688,58.17436599731445,0.000125
188,449.7506103515625,130.4974365234375,58.25837707519531,0.000125
189,438.96636962890625,126.84841918945312,58.42116928100586,0.000125
190,425.8017272949219,122.70359802246094,57.69087219238281,0.000125
191,441.9178466796875,128.12399291992188,57.54582595825195,0.000125
192,431.554443359375,124.72354888916016,57.38375473022461,0.000125
193,420.5247802734375,121.14913940429688,57.07730484008789,0.000125
194,418.05804443359375,120.48628997802734,56.599151611328125,0.000125
195,415.871826171875,119.86113739013672,56.28845977783203,0.000125
196,413.37261962890625,118.84069061279297,56.85051345825195,0.000125
197,413.50592041015625,118.88948822021484,56.83745193481445,0.000125
198,421.111083984375,121.20145416259766,57.50674057006836,0.000125
199,416.2159423828125,119.74002838134766,56.995845794677734,0.000125
200,411.77337646484375,118.47842407226562,56.33816146850586,0.000125
201,408.7861022949219,117.45785522460938,56.41254806518555,0.000125
202,415.0932312011719,119.40633392333984,56.87427520751953,0.000125
203,407.98236083984375,116.93897247314453,57.165306091308594,0.000125
204,401.5517272949219,114.77120208740234,57.23810958862305,0.000125
205,406.3509826660156,116.11952209472656,57.99238204956055,0.000125
206,406.96954345703125,116.39793395996094,57.77570343017578,0.000125
207,405.3352355957031,116.07862854003906,57.099395751953125,0.000125
208,401.47125244140625,114.65003204345703,57.521183013916016,0.000125
209,405.4860534667969,115.86697387695312,57.88505935668945,0.000125
210,398.5890808105469,113.60716247558594,57.767547607421875,0.000125
211,391.9462890625,111.4220199584961,57.68018341064453,0.000125
212,388.350341796875,110.41314697265625,57.11091232299805,0.000125
213,387.351318359375,110.17353057861328,56.83068084716797,0.000125
214,389.9689636230469,111.16368103027344,56.47785949707031,0.000125
215,391.19219970703125,111.54613494873047,56.55378341674805,0.000125
216,386.0348205566406,109.82593536376953,56.557064056396484,0.000125
217,383.8025207519531,109.17119598388672,56.28886032104492,0.000125
218,397.601806640625,113.45076751708984,57.24953079223633,0.000125
219,389.8123779296875,110.57389068603516,58.09076690673828,0.000125
220,380.75677490234375,107.87188720703125,57.14103698730469,0.000125
221,380.3006286621094,107.83362579345703,56.79978942871094,0.000125
222,375.4484558105469,106.23976135253906,56.72915267944336,0.000125
223,371.4392395019531,105.03697967529297,56.32826232910156,0.000125
224,375.8054504394531,106.51636505126953,56.256370544433594,0.000125
225,372.5561828613281,105.21311950683594,56.91686248779297,0.000125
226,372.00933837890625,104.96106719970703,57.12614822387695,0.000125
227,372.26324462890625,105.07501220703125,57.03828811645508,0.000125
228,380.3363952636719,107.67218780517578,57.319828033447266,0.000125
229,380.47833251953125,107.74874114990234,57.23207473754883,0.000125
230,381.11907958984375,108.09505462646484,56.83386993408203,0.000125
231,373.728515625,105.58460998535156,56.97471618652344,0.000125
232,363.6027526855469,102.26290893554688,56.81401443481445,6.25e-05
233,354.9830627441406,99.22454833984375,57.30945587158203,6.25e-05
234,353.89276123046875,98.86402130126953,57.30068588256836,6.25e-05
235,353.2274169921875,98.69715118408203,57.136009216308594,6.25e-05
236,351.9171447753906,98.24762725830078,57.17424392700195,6.25e-05
237,350.9790954589844,97.90126037597656,57.27531814575195,6.25e-05
238,349.3427734375,97.37622833251953,57.21412658691406,6.25e-05
239,348.1421813964844,96.98660278320312,57.18240737915039,6.25e-05
240,347.3520812988281,96.77227020263672,57.035255432128906,6.25e-05
241,347.0083312988281,96.61943817138672,57.15003967285156,6.25e-05
242,349.1502380371094,97.37720489501953,57.01865768432617,6.25e-05
243,347.4927978515625,96.69387817382812,57.411197662353516,6.25e-05
244,344.7268981933594,95.77389526367188,57.405147552490234,6.25e-05
245,344.1675720214844,95.58525848388672,57.411800384521484,6.25e-05
246,346.52886962890625,96.34113311767578,57.50546646118164,6.25e-05
247,345.14984130859375,95.93498992919922,57.34489822387695,6.25e-05
248,342.555908203125,95.05857849121094,57.38024139404297,6.25e-05
249,343.8402099609375,95.46668243408203,57.44011306762695,6.25e-05
250,342.073974609375,94.84905242919922,57.52686309814453,6.25e-05
251,339.6068115234375,94.17367553710938,57.085819244384766,6.25e-05
252,339.0281982421875,94.01105499267578,56.99492263793945,6.25e-05
253,339.2846374511719,94.10565948486328,56.96765899658203,6.25e-05
254,339.7619323730469,94.14801788330078,57.317848205566406,6.25e-05
255,337.67755126953125,93.52053833007812,57.11592483520508,6.25e-05
256,336.991943359375,93.24105072021484,57.26877212524414,6.25e-05
257,339.40667724609375,94.02832794189453,57.321720123291016,6.25e-05
258,336.685302734375,93.06182861328125,57.499778747558594,6.25e-05
259,334.7820129394531,92.5296401977539,57.193138122558594,6.25e-05
260,333.2868347167969,92.03429412841797,57.18388366699219,6.25e-05
261,333.3310546875,92.16091918945312,56.84833908081055,6.25e-05
262,333.498779296875,92.21141052246094,56.864532470703125,6.25e-05
263,333.4664306640625,92.10553741455078,57.14985275268555,6.25e-05
264,331.9210510253906,91.71847534179688,56.76564407348633,6.25e-05
265,332.5773010253906,91.98303985595703,56.62820053100586,6.25e-05
266,334.1885986328125,92.42678833007812,56.90830612182617,6.25e-05
267,332.5024108886719,91.79254150390625,57.124759674072266,6.25e-05
268,331.195068359375,91.38385009765625,57.043514251708984,6.25e-05
269,329.9754333496094,90.88243865966797,57.32816696166992,6.25e-05
270,330.78179931640625,91.07050323486328,57.570289611816406,6.25e-05
271,328.9113464355469,90.30303192138672,58.00224685668945,6.25e-05
272,329.49041748046875,90.50897979736328,57.963497161865234,6.25e-05
273,326.64935302734375,89.6283187866211,57.764339447021484,6.25e-05
274,324.5548095703125,89.08191680908203,57.30902862548828,6.25e-05
275,328.13653564453125,90.26378631591797,57.34519958496094,6.25e-05
276,323.5646667480469,88.66730499267578,57.562721252441406,6.25e-05
277,325.7375183105469,89.57989501953125,56.99787521362305,6.25e-05
278,326.873291015625,89.92802429199219,57.08924102783203,6.25e-05
279,324.4534912109375,88.99253845214844,57.475948333740234,6.25e-05
280,322.8930358886719,88.47537994384766,57.4669189453125,6.25e-05
281,320.785888671875,87.81307983398438,57.34663009643555,6.25e-05
282,320.95330810546875,87.88866424560547,57.28733444213867,6.25e-05
283,321.3839416503906,87.98419189453125,57.43132019042969,6.25e-05
284,321.281494140625,87.93467712402344,57.4774169921875,6.25e-05
285,319.1560363769531,87.18277740478516,57.60771179199219,6.25e-05
286,318.3136291503906,86.88350677490234,57.6630859375,6.25e-05
287,317.9839172363281,86.92829132080078,57.19904327392578,6.25e-05
288,316.4241943359375,86.4017562866211,57.218963623046875,6.25e-05
289,316.1063232421875,86.36470794677734,57.012229919433594,6.25e-05
290,318.7877197265625,87.19999694824219,57.18775939941406,6.25e-05
291,316.4438781738281,86.41667938232422,57.19377136230469,6.25e-05
292,316.2435302734375,86.33728790283203,57.23167419433594,6.25e-05
293,315.3465270996094,86.00592803955078,57.328758239746094,6.25e-05
294,314.98651123046875,85.86524200439453,57.39082717895508,6.25e-05
295,316.4118957519531,86.46111297607422,57.02853775024414,6.25e-05
296,314.8642272949219,85.94295501708984,57.035335540771484,6.25e-05
297,316.140625,86.23336791992188,57.44048309326172,6.25e-05
298,312.2885437011719,84.84443664550781,57.75528335571289,6.25e-05
299,311.8658752441406,84.79501342773438,57.48086166381836,6.25e-05
300,315.90924072265625,86.18427276611328,57.35643768310547,6.25e-05
301,316.5953674316406,86.30258178710938,57.6876220703125,6.25e-05
302,310.6850280761719,84.40971374511719,57.45591735839844,6.25e-05
303,307.9452819824219,83.56353759765625,57.254638671875,6.25e-05
304,307.8325500488281,83.56275939941406,57.14426040649414,6.25e-05
305,309.362548828125,84.08139038085938,57.11835861206055,6.25e-05
306,308.7875671386719,83.92815399169922,57.00312423706055,6.25e-05
307,304.8504638671875,82.56815338134766,57.14600372314453,6.25e-05
308,306.2455139160156,83.10144805908203,56.941158294677734,6.25e-05
309,305.497314453125,82.79415130615234,57.11491012573242,6.25e-05
310,304.4283752441406,82.53699493408203,56.81740188598633,6.25e-05
311,306.4880065917969,83.12984466552734,57.098411560058594,6.25e-05
312,304.22283935546875,82.32113647460938,57.259395599365234,6.25e-05
313,303.3748779296875,81.96733093261719,57.47289276123047,6.25e-05
314,300.7396240234375,81.18802642822266,57.17555236816406,6.25e-05
315,302.2843017578125,81.72895812988281,57.097408294677734,6.25e-05
316,303.0772705078125,81.91704559326172,57.32609558105469,6.25e-05
317,299.6982116699219,80.73367309570312,57.49720001220703,6.25e-05
318,299.4937438964844,80.71788787841797,57.340057373046875,6.25e-05
319,297.9881286621094,80.22024536132812,57.32735824584961,6.25e-05
320,298.1695556640625,80.38998413085938,56.999603271484375,6.25e-05
321,302.7018737792969,81.87344360351562,57.08152389526367,6.25e-05
322,305.93792724609375,82.96070098876953,57.05585861206055,6.25e-05
323,302.17926025390625,81.75863647460938,56.90335464477539,6.25e-05
324,302.299072265625,81.76261138916016,57.01123809814453,6.25e-05
325,295.8903503417969,79.57323455810547,57.17066955566406,3.125e-05
326,291.844970703125,78.17938995361328,57.3067626953125,3.125e-05
327,290.4429931640625,77.70706176757812,57.321807861328125,3.125e-05
328,290.6392822265625,77.79889678955078,57.242576599121094,3.125e-05
329,292.9249267578125,78.58892822265625,57.15813064575195,3.125e-05
330,290.0641784667969,77.58818817138672,57.29958724975586,3.125e-05
331,290.6971435546875,77.81586456298828,57.24958801269531,3.125e-05
332,290.58660888671875,77.78790283203125,57.222904205322266,3.125e-05
333,289.9854736328125,77.47929382324219,57.54764938354492,3.125e-05
334,289.5396423339844,77.28560638427734,57.68283462524414,3.125e-05
335,288.0043640136719,76.8097152709961,57.575260162353516,3.125e-05
336,287.4277038574219,76.58538818359375,57.67157745361328,3.125e-05
337,287.827880859375,76.78655242919922,57.468284606933594,3.125e-05
338,287.276611328125,76.67674255371094,57.24639129638672,3.125e-05
339,286.9265441894531,76.58001708984375,57.18648147583008,3.125e-05
340,287.8684997558594,76.85977172851562,57.289188385009766,3.125e-05
341,286.4357604980469,76.40093231201172,57.23296356201172,3.125e-05
342,286.3453369140625,76.37398529052734,57.22331237792969,3.125e-05
343,286.0028076171875,76.27200317382812,57.18681716918945,3.125e-05
344,286.2434997558594,76.31491088867188,57.298770904541016,3.125e-05
345,286.3173828125,76.36334228515625,57.22732162475586,3.125e-05
346,285.20770263671875,75.94432067871094,57.374759674072266,3.125e-05
347,283.91546630859375,75.57777404785156,57.18212890625,3.125e-05
348,285.5111083984375,76.2018051147461,56.905662536621094,3.125e-05
349,285.1380310058594,75.96813201904297,57.23359298706055,3.125e-05
350,283.8114013671875,75.51741027832031,57.25914764404297,3.125e-05
351,284.2370910644531,75.73484802246094,57.032535552978516,3.125e-05
352,283.95849609375,75.52082061767578,57.39601516723633,3.125e-05
353,284.02301025390625,75.50711059570312,57.501678466796875,3.125e-05
354,282.6895446777344,75.01171112060547,57.65439987182617,3.125e-05
355,281.5132751464844,74.68344116210938,57.46294403076172,3.125e-05
356,282.5564880371094,75.04849243164062,57.41103744506836,3.125e-05
357,283.007568359375,75.2301254272461,57.31718826293945,3.125e-05
358,282.2826232910156,74.9317855834961,57.48723602294922,3.125e-05
359,281.8558044433594,74.7788314819336,57.51934051513672,3.125e-05
360,280.3982849121094,74.31004333496094,57.46815490722656,3.125e-05
361,281.1340637207031,74.55778503417969,57.46067428588867,3.125e-05
362,280.94891357421875,74.42908477783203,57.66169738769531,3.125e-05
363,281.65081787109375,74.6094970703125,57.82233810424805,3.125e-05
364,279.9720153808594,74.08465576171875,57.718040466308594,3.125e-05
365,281.14251708984375,74.48784637451172,57.67900085449219,3.125e-05
366,278.3664855957031,73.55860900878906,57.69072341918945,3.125e-05
367,278.6052551269531,73.68521881103516,57.549591064453125,3.125e-05
368,279.0273132324219,73.77960205078125,57.68854522705078,3.125e-05
369,277.7392578125,73.37857055664062,57.603519439697266,3.125e-05
370,278.0514831542969,73.4908218383789,57.57905197143555,3.125e-05
371,277.0198059082031,73.17411804199219,57.49742889404297,3.125e-05
372,276.51519775390625,73.07223510742188,57.298526763916016,3.125e-05
373,277.3116455078125,73.38533020019531,57.1556396484375,3.125e-05
374,278.1610107421875,73.61537170410156,57.31489944458008,3.125e-05
375,276.557373046875,73.05674743652344,57.38713073730469,3.125e-05
376,277.401611328125,73.3175048828125,57.44910430908203,3.125e-05
377,277.0068054199219,73.18246459960938,57.459381103515625,3.125e-05
378,275.78875732421875,72.77952575683594,57.45017623901367,3.125e-05
379,275.3839111328125,72.66674041748047,57.38370895385742,3.125e-05
380,276.464599609375,73.0178451538086,57.41103744506836,3.125e-05
381,275.7218322753906,72.73114013671875,57.5284423828125,3.125e-05
382,274.84735107421875,72.38070678710938,57.70520782470703,3.125e-05
383,275.078857421875,72.5092544555664,57.55105972290039,3.125e-05
384,273.7519226074219,72.01329803466797,57.71202850341797,3.125e-05
385,273.2870788574219,71.87747955322266,57.65462112426758,3.125e-05
386,273.6417541503906,72.01721954345703,57.59010314941406,3.125e-05
387,272.7001647949219,71.76750946044922,57.39761734008789,3.125e-05
388,273.3316955566406,71.95568084716797,57.46466827392578,3.125e-05
389,272.76263427734375,71.77720642089844,57.43098831176758,3.125e-05
390,272.19537353515625,71.55374908447266,57.53413772583008,3.125e-05
391,271.2336730957031,71.24913024902344,57.486270904541016,3.125e-05
392,272.0137939453125,71.55307006835938,57.35456848144531,3.125e-05
393,271.2790832519531,71.31494903564453,57.33423614501953,3.125e-05
394,271.6679382324219,71.39605712890625,57.47975540161133,3.125e-05
395,271.905029296875,71.43150329589844,57.61051940917969,3.125e-05
396,271.7562255859375,71.38155364990234,57.611549377441406,3.125e-05
397,269.7646484375,70.70094299316406,57.66181564331055,1.5625e-05
398,268.5389404296875,70.29376220703125,57.65771484375,1.5625e-05
399,268.364013671875,70.27167510986328,57.54896545410156,1.5625e-05
400,266.8760986328125,69.79544830322266,57.489742279052734,1.5625e-05
401,268.2064208984375,70.24320983886719,57.476806640625,1.5625e-05
402,267.1392822265625,69.88966369628906,57.47032165527344,1.5625e-05
403,267.2247619628906,69.92935180664062,57.43669509887695,1.5625e-05
404,267.0229187011719,69.87073516845703,57.41069412231445,1.5625e-05
405,267.1849365234375,69.95560455322266,57.31814193725586,1.5625e-05
406,266.7015380859375,69.76272583007812,57.413360595703125,7.8125e-06
407,266.39886474609375,69.66484832763672,57.40428924560547,7.8125e-06
408,265.73553466796875,69.4407958984375,57.413143157958984,7.8125e-06
409,265.7405700683594,69.44831085205078,57.39565658569336,7.8125e-06
410,266.1264953613281,69.56163024902344,57.441627502441406,7.8125e-06
411,265.9737548828125,69.48114013671875,57.53028869628906,7.8125e-06
412,265.19879150390625,69.22209930419922,57.532474517822266,7.8125e-06
413,265.63287353515625,69.37445831298828,57.509521484375,7.8125e-06
414,265.4620361328125,69.33047485351562,57.470611572265625,7.8125e-06
415,267.8540954589844,70.10507202148438,57.53884506225586,7.8125e-06
416,265.574462890625,69.3089599609375,57.64760208129883,7.8125e-06
417,265.4561767578125,69.2811508178711,57.612693786621094,7.8125e-06
418,264.8364562988281,69.07170867919922,57.621368408203125,3.90625e-06
419,264.7193603515625,69.03455352783203,57.61567306518555,3.90625e-06
420,264.5555114746094,68.98135375976562,57.6114501953125,3.90625e-06
421,264.0005187988281,68.78952026367188,57.6319580078125,3.90625e-06
422,265.4844055175781,69.29277038574219,57.60606384277344,3.90625e-06
423,264.2315979003906,68.88734436035156,57.56960678100586,3.90625e-06
424,264.2445983886719,68.88388061523438,57.592899322509766,3.90625e-06
425,264.4305419921875,68.94407653808594,57.59834289550781,3.90625e-06
426,263.7761535644531,68.7132797241211,57.63630294799805,3.90625e-06
427,263.4134216308594,68.59925079345703,57.61570358276367,3.90625e-06
428,264.0746765136719,68.84122467041016,57.551025390625,3.90625e-06
429,264.9068603515625,69.10499572753906,57.59187316894531,3.90625e-06
430,265.3564758300781,69.26988220214844,57.54683303833008,3.90625e-06
431,264.85980224609375,69.07675170898438,57.62955856323242,3.90625e-06
432,263.8153991699219,68.70952606201172,57.68685531616211,3.90625e-06
433,262.85516357421875,68.3890151977539,57.688133239746094,1.953125e-06
434,263.2729187011719,68.53050231933594,57.68144607543945,1.953125e-06
435,263.7747802734375,68.70868682861328,57.64870071411133,1.953125e-06
436,263.9371337890625,68.77162170410156,57.62229537963867,1.953125e-06
437,262.66363525390625,68.34149932861328,57.63909149169922,1.953125e-06
438,263.4006042480469,68.60237121582031,57.59352493286133,1.953125e-06
