Unnamed: 0,mse,mae,r2
b0 l0,0.719683114344372,0.802112416107957,-0.0537431645641039
b0 l1,0.936480622918355,0.931042019561928,-0.371173000280728
b0 l2,0.669153057919823,0.597193228302851,0.020241760885916
b1 l0,0.784905984156713,0.797066083661094,-0.149240963342694
b1 l1,0.858749147216227,0.834699260362192,-0.257360393648687
b1 l2,0.755971031690705,0.824488481674442,-0.106875083457047
b2 l0,0.800402236307891,0.779378216802452,-0.171930212896009
b2 l1,0.65163821248912,0.599793949346786,0.0458865874535282
b2 l2,0.87157818713785,0.891705177795997,-0.276144373508553
b3 l0,0.694235316428103,0.693778217013598,-0.0164830947180771
b3 l1,1.1351292214359,0.949958570066589,-0.662029626851434
b3 l2,0.690613627822327,0.550767780498344,-0.0111803030637351
b4 l0,0.543925117458353,0.612693975816244,0.203597579083663
b4 l1,0.832151484581087,0.817252571316839,-0.218416718805498
b4 l2,0.764987213021836,0.80795975620678,-0.120076365047215
b5 l0,1.2130818884465,1.01090565450319,-0.776166096618122
b5 l1,1.02574788667454,0.947776800880616,-0.501876037669772
b5 l2,1.33049138929499,1.04711580323653,-0.948074338604157
b6 l0,0.961256904754415,0.908993061388324,-0.407449852005735
b6 l1,0.674904269629963,0.700935100147497,0.011820971365181
b6 l2,0.840739758556162,0.636004749477512,-0.230991468464428
b7 l0,1.17192090315767,0.699244716347917,-0.715899145747188
b7 l1,0.946577091485341,0.874842188203823,-0.385956013146592
b7 l2,0.893264840078583,0.886746228504432,-0.307897462949021
b8 l0,1.04004131401084,0.942584448209793,-0.522804139293429
b8 l1,0.79057409680914,0.798878248087811,-0.1575400811689
b8 l2,0.60382950805977,0.552540233896438,0.115886973032934
b9 l0,0.690296406897063,0.700760047312229,-0.0107158356127261
b9 l1,0.659237811254128,0.540836922461371,0.034759432887241
b9 l2,0.588335440331856,0.574307068293785,0.138573024204852
b0 l3,0.599770228858311,0.671885244059955,0.121830474591243
b0 l4,0.751576755484402,0.82971480092716,-0.100441087128237
b1 l3,0.686014357958657,0.664281965774005,-0.0044461598217566
b1 l4,0.703956527074569,0.590654524539352,-0.030716663723421
b2 l3,1.22295318508031,1.03514928539913,-0.790619418011846
b2 l4,0.669027893078786,0.58472560593466,0.0204250243154141
b3 l3,1.02139352490524,0.953602352409623,-0.49550048312502
b3 l4,0.680044568572396,0.544208317299957,0.0042946660143341
b4 l3,0.782255899461027,0.844076396881121,-0.145360771383295
b4 l4,0.784702789127335,0.852717093517369,-0.148943449938514
b5 l3,0.717668792005611,0.786491807788254,-0.0507938409612684
b5 l4,0.604349660843781,0.613608100788911,0.115125377506019
b6 l3,0.605519130662096,0.666322035371309,0.113413067181307
b6 l4,0.656842561600207,0.530519479284529,0.0382665013454796
b7 l3,0.611080064139835,0.525473778546839,0.105270878593068
b7 l4,0.816211922957814,0.86830638504438,-0.195078385903283
b8 l3,0.599429337014876,0.535905231327438,0.12232960044638
b8 l4,0.896514782310454,0.647069106322267,-0.312655952267173
b9 l3,1.24145185156341,1.01243542645291,-0.817704732328112
b9 l4,1.0651401179979,0.971685229812609,-0.559553220400029
