Unnamed: 0,mse,mae,r2
b0 l0,0.697895684191051,0.775507688320113,-0.0218425194886733
b0 l1,0.89232422348605,0.910994169791298,-0.306520234158875
b0 l2,0.684955896945509,0.584826811444508,-0.0028963859902868
b1 l0,1.11709709595237,0.943907980985235,-0.635627410942633
b1 l1,0.632366674767961,0.685286689092454,0.0741035217396834
b1 l2,0.672221946872709,0.516293622510181,0.0157483655394714
b2 l0,0.897704859987056,0.801313413439385,-0.314398436135455
b2 l1,0.655768426680439,0.598550395220994,0.0398392245440173
b2 l2,0.658012341533464,0.752378455595726,0.0365537369577287
b3 l0,0.694611716279955,0.693186692097655,-0.0170342105677152
b3 l1,1.31487773071858,0.975691028506752,-0.925213185312101
b3 l2,0.67609459223102,0.54498922370207,0.0100781288842471
b4 l0,0.542273684966223,0.597414174350265,0.206015567870167
b4 l1,0.785720816058404,0.816370480701457,-0.150434021133773
b4 l2,0.711602729337184,0.537287489509917,-0.0419120540396791
b5 l0,0.649849951129856,0.720367588742161,0.0485049178634269
b5 l1,0.571067868431325,0.650213729558892,0.163855798659524
b5 l2,1.01100291570213,0.613153214892833,-0.480286796427082
b6 l0,1.07819554409986,0.6286658550404,-0.578668669604291
b6 l1,0.600954883237795,0.592478889590489,0.120095931387614
b6 l2,3.88834790203181,1.79030909324113,-4.69322795206309
b7 l0,1.32431681462741,0.800836490683471,-0.939033670954225
b7 l1,0.64931561245115,0.576054943165977,0.0492872840451895
b7 l2,1.01054726487518,0.935682766618822,-0.479619643155381
b8 l0,0.699407347703633,0.688165673183823,-0.0240558618080297
b8 l1,0.654487538803723,0.619330387519281,0.0417146705809747
b8 l2,0.582747618634111,0.533027982962234,0.146754581895234
b9 l0,0.647499654961702,0.726587887224356,0.0519461664803966
b9 l1,0.606946143710703,0.53200846060431,0.111323668089202
b9 l2,0.545369058471207,0.54372657316705,0.201483394462679
b0 l3,0.591279215463166,0.672451967769303,0.134262817586406
b0 l4,0.683458200593622,0.726196267059324,-0.0007034940605781
b1 l3,0.902496461043651,0.733033476567917,-0.321414186206658
b1 l4,0.695381867372854,0.576369594351556,-0.0181618477647655
b2 l3,1.56869474043623,1.15255535758435,-1.29684610778762
b2 l4,0.699028942152252,0.53933613162209,-0.0235018092601051
b3 l3,1.02155550175584,0.612275306469922,-0.495737645836968
b3 l4,1.29274020512231,0.739302441704644,-0.89279993868663
b4 l3,0.623353413717694,0.53456216561234,0.0873005275229898
b4 l4,0.721862839838603,0.804076923244945,-0.0569346675942461
b5 l3,0.791761440637684,0.631980090227656,-0.159278562200869
b5 l4,0.541962606149628,0.621087494146924,0.206471042189481
b6 l3,0.618502080163678,0.674337375516291,0.094403736518274
b6 l4,0.665710814189625,0.52819557201845,0.0252818135551586
b7 l3,0.619545032840336,0.532973408714984,0.092876669629962
b7 l4,0.877266283939435,0.8950405652492,-0.284472751658024
b8 l3,0.607300951191587,0.521313470239601,0.110804167283549
b8 l4,0.892880407364568,0.65640737000049,-0.307334585570694
b9 l3,0.742055235243854,0.571736539609538,-0.0864999001394641
b9 l4,1.71209477075171,1.17361894474771,-1.50680907444812
