,mse,mae,r2
0,0.10829000920057297,0.24000860750675201,0.39223415
1,0.10957789421081543,0.24126794934272766,0.385006
2,0.10622364282608032,0.2235991507768631,0.40383136
3,0.09993616491556168,0.22518643736839294,0.4391191
4,0.09884310513734818,0.22487901151180267,0.4452538
5,0.1037147119641304,0.24330557882785797,0.41791248
6,0.10797799378633499,0.23743970692157745,0.39398533
7,0.10471631586551666,0.2353828102350235,0.4122911
8,0.10589512437582016,0.2434728890657425,0.4056751
9,0.10466291010379791,0.2306056022644043,0.41259074
10,0.10891662538051605,0.25265175104141235,0.38871717
11,0.10271287709474564,0.23426316678524017,0.4235351
12,0.10815420001745224,0.24045725166797638,0.3929963
13,0.10533305257558823,0.23625360429286957,0.4088297
14,0.10888557136058807,0.24411623179912567,0.38889158
15,0.0999346673488617,0.22574029862880707,0.43912756
16,0.10354729741811752,0.23332224786281586,0.41885203
17,0.09840283542871475,0.22726868093013763,0.44772476
18,0.10769146680831909,0.23907653987407684,0.3955934
19,0.10174571722745895,0.22626517713069916,0.42896318
20,0.10453880578279495,0.23377984762191772,0.41328728
21,0.10847526043653488,0.23872356116771698,0.39119434
22,0.10892840474843979,0.24420315027236938,0.38865113
23,0.10049612075090408,0.2252565622329712,0.4359764
24,0.10163743048906326,0.2304997742176056,0.4295709
25,0.10627666115760803,0.2358701080083847,0.40353382
26,0.10011107474565506,0.23042525351047516,0.4381374
27,0.10209590196609497,0.232466921210289,0.42699784
28,0.10480273514986038,0.2298135608434677,0.41180605
29,0.10549502074718475,0.2399669587612152,0.40792066
30,0.10373201221227646,0.23796279728412628,0.4178154
31,0.11153417080640793,0.24503831565380096,0.37402666
32,0.10401473939418793,0.23486320674419403,0.41622865
33,0.1056157574057579,0.24126854538917542,0.40724307
34,0.09565220773220062,0.2253834456205368,0.46316242
35,0.10470003634691238,0.241230770945549,0.41238242
36,0.10633844882249832,0.23780390620231628,0.40318698
37,0.10430429875850677,0.2343418151140213,0.41460347
38,0.10476832836866379,0.23630943894386292,0.4119991
39,0.10540318489074707,0.24344003200531006,0.40843612
40,0.10584873706102371,0.2440830022096634,0.4059354
41,0.10668402165174484,0.23874372243881226,0.40124756
42,0.10263694077730179,0.231468066573143,0.42396134
43,0.10416704416275024,0.2373272180557251,0.4153738
44,0.09860814362764359,0.23367927968502045,0.44657254
45,0.10400441288948059,0.23648954927921295,0.41628653
46,0.09675704687833786,0.22680187225341797,0.45696157
47,0.10116752982139587,0.22722500562667847,0.43220824
48,0.10135187208652496,0.22083400189876556,0.43117362
49,0.09789525717496872,0.22689707577228546,0.4505735
50,0.1062462329864502,0.24176804721355438,0.40370458
51,0.10558051615953445,0.24372488260269165,0.40744078
52,0.10126718133687973,0.2320431023836136,0.43164897
53,0.10635243356227875,0.24527093768119812,0.4031086
54,0.11016982793807983,0.24609749019145966,0.38168383
55,0.10205871611833572,0.23714834451675415,0.42720652
56,0.10309768468141556,0.23307378590106964,0.42137545
57,0.10317207127809525,0.23256172239780426,0.42095798
58,0.10194069892168045,0.23057644069194794,0.4278689
59,0.10264309495687485,0.22269974648952484,0.42392683
60,0.10347198694944382,0.23473145067691803,0.41927475
61,0.1080094650387764,0.2392280250787735,0.3938086
62,0.1050715371966362,0.23383082449436188,0.4102974
63,0.1018795445561409,0.23670631647109985,0.42821217
64,0.10447212308645248,0.23943555355072021,0.4136616
65,0.10655850172042847,0.24279887974262238,0.40195203
66,0.1082146167755127,0.24656036496162415,0.39265722
67,0.10211443901062012,0.23406922817230225,0.42689377
68,0.10578764230012894,0.23448362946510315,0.40627843
69,0.10285758972167969,0.2315673679113388,0.42272294
70,0.10257959365844727,0.23968811333179474,0.42428327
71,0.10073418915271759,0.22928950190544128,0.4346403
72,0.10108707845211029,0.23224319517612457,0.43265975
73,0.10443823784589767,0.23904883861541748,0.4138518
74,0.1005907729268074,0.2193027138710022,0.4354452
75,0.11859503388404846,0.2694196105003357,0.3343982
76,0.10100296139717102,0.23102253675460815,0.43313187
77,0.10440538823604584,0.23349526524543762,0.41403615
78,0.10261803865432739,0.23170028626918793,0.42406732
79,0.10201173275709152,0.23441959917545319,0.42747027
80,0.10539081692695618,0.23280954360961914,0.4085055
81,0.10032825917005539,0.2331150323152542,0.43691856
82,0.09702352434396744,0.22297455370426178,0.45546603
83,0.10007032006978989,0.22697994112968445,0.43836623
84,0.10302451252937317,0.23133061826229095,0.4217862
85,0.10495726019144058,0.2350628674030304,0.4109388
86,0.1028803214430809,0.23911625146865845,0.42259544
87,0.1064467802643776,0.2354610562324524,0.40257907
88,0.10366549342870712,0.22868949174880981,0.4181887
89,0.10463312268257141,0.2392324060201645,0.412758
90,0.10637698322534561,0.23479129374027252,0.40297073
91,0.10301222652196884,0.2327064424753189,0.42185503
92,0.10804188996553421,0.2459724396467209,0.39362663
93,0.10525210946798325,0.23988139629364014,0.409284
94,0.10425018519163132,0.23666423559188843,0.41490722
95,0.10721400380134583,0.24091187119483948,0.39827305
96,0.11368507891893387,0.2553332448005676,0.36195487
97,0.10513316839933395,0.23306232690811157,0.4099515
98,0.10464652627706528,0.2338683009147644,0.41268283
99,0.10405629128217697,0.23795703053474426,0.41599542
