,mse,mae,r2
0,0.4579763114452362,0.5528669357299805,0.34377784
1,0.445082426071167,0.542731761932373,0.36225307
2,0.45239460468292236,0.5444799065589905,0.3517757
3,0.4382370114326477,0.5320302844047546,0.37206167
4,0.4529799818992615,0.5487234592437744,0.35093695
5,0.45429879426956177,0.5560377240180969,0.3490473
6,0.46261271834373474,0.5564281940460205,0.33713442
7,0.44727805256843567,0.5368324518203735,0.35910696
8,0.45948871970176697,0.5563352704048157,0.34161067
9,0.43635886907577515,0.5295880436897278,0.37475282
10,0.4358690679073334,0.5304617881774902,0.37545472
11,0.4476577043533325,0.5413308143615723,0.35856307
12,0.44844990968704224,0.5388290882110596,0.3574279
13,0.45910412073135376,0.5490820407867432,0.34216177
14,0.46316343545913696,0.5534752607345581,0.33634526
15,0.45580849051475525,0.5532810688018799,0.34688395
16,0.47930392622947693,0.5641940236091614,0.31321794
17,0.4558543860912323,0.5482882261276245,0.3468182
18,0.44011104106903076,0.53628009557724,0.36937648
19,0.45438840985298157,0.5464047193527222,0.34891886
20,0.444876492023468,0.535446286201477,0.36254817
21,0.4504046142101288,0.5428551435470581,0.35462713
22,0.4547390341758728,0.5477077960968018,0.34841633
23,0.4354668855667114,0.5293923616409302,0.37603098
24,0.4509059190750122,0.5517037510871887,0.35390878
25,0.43332648277282715,0.5328123569488525,0.37909788
26,0.4585728347301483,0.5463551878929138,0.34292305
27,0.4517946243286133,0.5428455471992493,0.35263538
28,0.4898485839366913,0.5774978995323181,0.29810882
29,0.4444113075733185,0.5366301536560059,0.36321473
30,0.5015467405319214,0.5871453285217285,0.28134686
31,0.4605259299278259,0.5492797493934631,0.3401245
32,0.44103488326072693,0.5381036400794983,0.36805266
33,0.449779748916626,0.5453822016716003,0.35552233
34,0.44714832305908203,0.5383656024932861,0.35929292
35,0.4470754563808441,0.5406988859176636,0.35939735
36,0.4478679299354553,0.5451910495758057,0.35826188
37,0.45906370878219604,0.5536884665489197,0.34221965
38,0.4539731740951538,0.5484791994094849,0.34951383
39,0.4431539475917816,0.5378376841545105,0.36501634
40,0.4508289694786072,0.5462087392807007,0.3540191
41,0.4428827464580536,0.5379078388214111,0.3654049
42,0.4499146640300751,0.5422073602676392,0.3553291
43,0.4586462080478668,0.5457351207733154,0.34281796
44,0.44725877046585083,0.5439966917037964,0.35913467
45,0.43630653619766235,0.5336242914199829,0.37482786
46,0.42728880047798157,0.5258255004882812,0.38774914
47,0.4575689733028412,0.548799455165863,0.34436136
48,0.454123318195343,0.5480837225914001,0.34929872
49,0.4482615888118744,0.5378004312515259,0.3576979
50,0.44541698694229126,0.5383545756340027,0.3617738
51,0.4609358012676239,0.5587875843048096,0.33953726
52,0.4498753845691681,0.5408493280410767,0.3553853
53,0.4688102602958679,0.5638831853866577,0.32825416
54,0.45495274662971497,0.5516156554222107,0.34811014
55,0.4734889268875122,0.5694553256034851,0.3215502
56,0.4433092474937439,0.5333854556083679,0.3647939
57,0.46555715799331665,0.5560230016708374,0.33291537
58,0.43724238872528076,0.5323805212974548,0.37348694
59,0.4515683352947235,0.5535308718681335,0.35295963
60,0.4428439438343048,0.537169873714447,0.36546063
61,0.45997777581214905,0.5543670654296875,0.34090996
62,0.4590267837047577,0.5556991100311279,0.34227258
63,0.4437386691570282,0.5335025191307068,0.3641786
64,0.44501861929893494,0.539154589176178,0.3623445
65,0.445049911737442,0.5320805907249451,0.36229974
66,0.4393336772918701,0.5345044136047363,0.37049037
67,0.43233922123908997,0.5297585725784302,0.38051248
68,0.4562104642391205,0.5505373477935791,0.34630805
69,0.45458731055259705,0.5492337942123413,0.34863383
70,0.46044307947158813,0.5566136837005615,0.34024322
71,0.455165296792984,0.5498656034469604,0.34780562
72,0.4300616681575775,0.5242207050323486,0.383776
73,0.4589374363422394,0.5487042665481567,0.34240067
74,0.44449007511138916,0.5412201881408691,0.3631019
75,0.46271833777427673,0.5563157796859741,0.33698314
76,0.4456551969051361,0.5384703874588013,0.36143243
77,0.46299007534980774,0.5583703517913818,0.3365937
78,0.4416971504688263,0.5368168354034424,0.36710382
79,0.44809767603874207,0.5440425276756287,0.35793257
80,0.45344674587249756,0.5461483597755432,0.350268
81,0.4541909992694855,0.5410101413726807,0.34920168
82,0.4492335021495819,0.5410546660423279,0.35630518
83,0.44683873653411865,0.5374734997749329,0.35973656
84,0.4473830461502075,0.5367037057876587,0.35895663
85,0.46215519309043884,0.5532788038253784,0.33779007
86,0.45162642002105713,0.5424795746803284,0.35287642
87,0.4335024356842041,0.5294109582901001,0.3788457
88,0.45177745819091797,0.5431560277938843,0.35266
89,0.45680567622184753,0.5470630526542664,0.3454551
90,0.4393032193183899,0.5348396897315979,0.370534
91,0.47471123933792114,0.5537397265434265,0.31979877
92,0.43350937962532043,0.5268024206161499,0.37883586
93,0.44941654801368713,0.5410017967224121,0.3560428
94,0.45746514201164246,0.5441429018974304,0.34451026
95,0.4561065435409546,0.5482657551765442,0.34645694
96,0.44053053855895996,0.5329945683479309,0.3687755
97,0.42796218395233154,0.5258824825286865,0.38678426
98,0.4341401755809784,0.5322211980819702,0.377932
99,0.44047069549560547,0.534813404083252,0.3688612
