,mse,mae,r2
0,0.09719400107860565,0.2291761338710785,0.45450914
1,0.1019509956240654,0.23064163327217102,0.42781103
2,0.09371007233858109,0.2184770554304123,0.47406232
3,0.09378241002559662,0.2264852225780487,0.47365642
4,0.10185576975345612,0.22302177548408508,0.4283455
5,0.09894531965255737,0.22534625232219696,0.4446801
6,0.09478338807821274,0.2184661626815796,0.46803844
7,0.10121388733386993,0.24006986618041992,0.43194795
8,0.10402310639619827,0.2383987456560135,0.41618156
9,0.1014370247721672,0.23713596165180206,0.4306957
10,0.10002192109823227,0.22810032963752747,0.4386378
11,0.1043931320309639,0.2509370446205139,0.41410488
12,0.09311580657958984,0.2256159782409668,0.47739756
13,0.10354263335466385,0.22985441982746124,0.41887814
14,0.08918934315443039,0.217551127076149,0.4994344
15,0.1038549467921257,0.24301964044570923,0.41712534
16,0.09523379057645798,0.2210608273744583,0.46551067
17,0.08836954832077026,0.21946656703948975,0.5040355
18,0.09515119343996048,0.2335781753063202,0.4659742
19,0.10081103444099426,0.23226232826709747,0.434209
20,0.09728044271469116,0.218545064330101,0.45402402
21,0.11077047139406204,0.25352856516838074,0.37831277
22,0.08714356273412704,0.21729548275470734,0.5109162
23,0.10224059969186783,0.23446716368198395,0.42618567
24,0.09586867690086365,0.22420375049114227,0.46194738
25,0.09367532283067703,0.22577308118343353,0.4742573
26,0.10240958631038666,0.24767325818538666,0.42523724
27,0.092615507543087,0.22463400661945343,0.48020542
28,0.1053677573800087,0.251123309135437,0.40863472
29,0.09518522769212723,0.22369174659252167,0.46578318
30,0.08789202570915222,0.21833552420139313,0.5067155
31,0.10320162028074265,0.2303956151008606,0.42079204
32,0.10978297144174576,0.24399334192276,0.383855
33,0.091103695333004,0.2237677425146103,0.48869026
34,0.10119383782148361,0.235725536942482,0.4320606
35,0.09754572063684464,0.22756321728229523,0.4525352
36,0.10664738714694977,0.23849858343601227,0.40145308
37,0.10445595532655716,0.23162119090557098,0.41375214
38,0.10470455139875412,0.2484946995973587,0.41235703
39,0.10543259233236313,0.24390806257724762,0.40827096
40,0.0932140201330185,0.22636964917182922,0.4768464
41,0.10554638504981995,0.2375434935092926,0.4076323
42,0.09859800338745117,0.22523443400859833,0.44662935
43,0.09057339280843735,0.22114913165569305,0.49166662
44,0.10120601952075958,0.23476660251617432,0.4319921
45,0.1073019877076149,0.26290667057037354,0.39777923
46,0.09077219665050507,0.21749353408813477,0.49055088
47,0.09374718368053436,0.22421158850193024,0.47385406
48,0.09873402863740921,0.22616972029209137,0.44586593
49,0.09270185977220535,0.21548302471637726,0.47972077
50,0.10377628356218338,0.23373444378376007,0.41756678
51,0.11036890000104904,0.24956052005290985,0.38056642
52,0.09799737483263016,0.22967590391635895,0.4500003
53,0.09933654218912125,0.22577041387557983,0.44248438
54,0.10398229211568832,0.23713381588459015,0.41641057
55,0.09781047701835632,0.22613674402236938,0.45104927
56,0.08777762204408646,0.204039067029953,0.5073576
57,0.09763435274362564,0.2170870155096054,0.45203775
58,0.09239669144153595,0.2215585559606552,0.4814335
59,0.09277138113975525,0.2222813367843628,0.47933066
60,0.08923675119876862,0.22133122384548187,0.49916828
61,0.10129016637802124,0.2391802817583084,0.43151987
62,0.09775084257125854,0.22358961403369904,0.45138395
63,0.10262677073478699,0.2366776168346405,0.42401832
64,0.10004617273807526,0.234062060713768,0.43850166
65,0.10088150948286057,0.2300938218832016,0.43381345
66,0.10478374361991882,0.23859010636806488,0.41191256
67,0.09333304315805435,0.22448059916496277,0.4761784
68,0.08277001231908798,0.20950520038604736,0.53546226
69,0.09676951169967651,0.23773257434368134,0.45689154
70,0.09889016300439835,0.2316223531961441,0.44498962
71,0.10496477037668228,0.22396604716777802,0.41089654
72,0.10569840669631958,0.2374114990234375,0.4067791
73,0.09778275340795517,0.22153149545192719,0.4512049
74,0.10459106415510178,0.23451988399028778,0.41299397
75,0.10222756117582321,0.2382078915834427,0.42625886
76,0.09678174555301666,0.23246543109416962,0.45682287
77,0.0908147469162941,0.21138328313827515,0.49031204
78,0.09172487258911133,0.21511496603488922,0.48520404
79,0.10299649834632874,0.2288975715637207,0.42194325
80,0.09068769216537476,0.21602018177509308,0.49102515
81,0.09373614192008972,0.22060583531856537,0.473916
82,0.09592980146408081,0.21650372445583344,0.46160442
83,0.10737714171409607,0.24053412675857544,0.3973574
84,0.08591340482234955,0.21483410894870758,0.51782024
85,0.09808377921581268,0.2314392477273941,0.4495154
86,0.10139188915491104,0.236049085855484,0.4309489
87,0.0996956154704094,0.23320630192756653,0.4404692
88,0.10513027757406235,0.2367761731147766,0.40996772
89,0.0935434028506279,0.21223197877407074,0.47499776
90,0.104097880423069,0.23255518078804016,0.41576195
91,0.09666040539741516,0.22612202167510986,0.4575039
92,0.1020403802394867,0.23429358005523682,0.4273094
93,0.10431181639432907,0.2423478364944458,0.41456115
94,0.10433291643857956,0.23693658411502838,0.41444284
95,0.09627395123243332,0.22626636922359467,0.45967287
96,0.09981774538755417,0.22958098351955414,0.43978363
97,0.10430344194173813,0.24573223292827606,0.41460818
98,0.09810322523117065,0.22600221633911133,0.44940633
99,0.09407302737236023,0.22919242084026337,0.47202522
