,loss,reconstruction_loss,kl_loss,lr
41,5910.75341796875,1938.24462890625,96.01956176757812,0.001
42,5415.720703125,1774.2188720703125,93.06230926513672,0.001
43,5309.49951171875,1739.54736328125,90.85834503173828,0.001
44,5344.46826171875,1751.88818359375,88.80371856689453,0.001
45,5174.4814453125,1695.972900390625,86.56277465820312,0.001
46,5082.5751953125,1665.8138427734375,85.134033203125,0.001
47,5130.11669921875,1681.4107666015625,85.88367462158203,0.001
48,5031.37255859375,1648.2470703125,86.63189697265625,0.001
49,4893.93798828125,1604.0052490234375,81.92196655273438,0.001
50,4934.40673828125,1616.88818359375,83.74360656738281,0.001
51,4905.41162109375,1605.791259765625,88.03677368164062,0.001
52,4856.2255859375,1590.0618896484375,86.03944396972656,0.001
53,5016.32763671875,1641.6461181640625,91.39015197753906,0.001
54,4892.19873046875,1601.2059326171875,88.58079528808594,0.001
55,4994.03662109375,1634.3253173828125,91.06034851074219,0.001
56,4795.40087890625,1568.2569580078125,90.62924194335938,0.001
57,4804.13818359375,1571.0718994140625,90.92279052734375,0.001
58,4888.3896484375,1598.0775146484375,94.15612030029297,0.001
59,4688.552734375,1531.8416748046875,93.02725982666016,0.001
60,4524.923828125,1476.5435791015625,95.29344940185547,0.001
61,4357.3173828125,1419.9354248046875,97.51132202148438,0.001
62,4262.251953125,1389.624755859375,93.37787628173828,0.001
63,4280.5400390625,1395.20751953125,94.91734313964844,0.001
64,4236.3759765625,1381.086669921875,93.11595916748047,0.001
65,4173.8916015625,1360.933837890625,91.09024810791016,0.001
66,4084.927734375,1331.4908447265625,90.45455169677734,0.001
67,4003.545166015625,1304.121826171875,91.17925262451172,0.001
68,4018.28857421875,1307.9033203125,94.57843780517578,0.001
69,4395.04931640625,1434.082275390625,92.80276489257812,0.001
70,4096.76806640625,1333.953369140625,94.90780639648438,0.001
71,3842.565185546875,1247.4505615234375,100.21333312988281,0.001
72,3666.195556640625,1188.74560546875,99.95848846435547,0.001
73,3675.135009765625,1192.7723388671875,96.8177261352539,0.001
74,3587.328369140625,1163.777587890625,95.99534606933594,0.001
75,3629.05810546875,1176.7003173828125,98.95625305175781,0.001
76,3710.730224609375,1203.7440185546875,99.4979019165039,0.001
77,3788.8701171875,1230.6217041015625,97.00556945800781,0.001
78,3600.859375,1167.8330078125,97.36019897460938,0.001
79,3708.394287109375,1202.283203125,101.54485321044922,0.001
80,3508.8154296875,1134.881591796875,104.17060852050781,0.0005
81,3087.17333984375,993.5308837890625,106.58040618896484,0.0005
82,2891.5810546875,928.9692993164062,104.67284393310547,0.0005
83,2776.989990234375,891.20263671875,103.38201141357422,0.0005
84,2670.902099609375,856.13232421875,102.50521087646484,0.0005
85,2610.895751953125,836.0523071289062,102.73896789550781,0.0005
86,2525.569091796875,807.2852172851562,103.7135238647461,0.0005
87,2460.5986328125,785.623779296875,103.72740936279297,0.0005
88,2438.782958984375,778.665771484375,102.78540802001953,0.0005
89,2354.232421875,750.4959716796875,102.74488067626953,0.0005
90,2278.826416015625,724.849853515625,104.27706909179688,0.0005
91,2224.37353515625,706.9135131835938,103.63346099853516,0.0005
92,2172.386962890625,689.3914184570312,104.21280670166016,0.0005
93,2126.439208984375,674.0680541992188,104.23542022705078,0.0005
94,2084.7314453125,660.2499389648438,103.98150634765625,0.0005
95,2036.463134765625,644.1749267578125,103.93809509277344,0.0005
96,1977.852294921875,624.6763305664062,103.82313537597656,0.0005
97,1935.4798583984375,610.3616333007812,104.3951187133789,0.0005
98,1878.7515869140625,591.3223876953125,104.784423828125,0.0005
99,1887.8143310546875,594.3070068359375,104.89344787597656,0.0005
100,1853.4158935546875,583.0289306640625,104.32925415039062,0.0005
101,1800.9310302734375,565.6972045898438,103.8395004272461,0.0005
102,1794.9259033203125,563.9651489257812,103.03034210205078,0.0005
103,1844.1495361328125,580.5369873046875,102.53868865966797,0.0005
104,1824.1947021484375,573.5508422851562,103.5423355102539,0.0005
105,1943.00732421875,613.1426391601562,103.57967376708984,0.0005
106,1812.7701416015625,568.9566040039062,105.90000915527344,0.0005
107,1736.498291015625,544.2739868164062,103.67611694335938,0.0005
108,1620.6571044921875,505.623291015625,103.78715515136719,0.0005
109,1617.7171630859375,504.6082458496094,103.8926773071289,0.0005
110,1558.2572021484375,484.49688720703125,104.76631164550781,0.0005
111,2142.8212890625,678.7549438476562,106.55636596679688,0.0005
112,2081.45654296875,657.69580078125,108.36878967285156,0.0005
113,1841.3116455078125,576.3800048828125,112.17157745361328,0.0005
114,1597.9892578125,496.4349670410156,108.68413543701172,0.0005
115,1362.1290283203125,417.6658020019531,109.13169860839844,0.0005
116,1240.7896728515625,377.271484375,108.97528076171875,0.0005
117,1166.5347900390625,352.86517333984375,107.93926239013672,0.0005
118,1116.2574462890625,336.21234130859375,107.62034606933594,0.0005
119,1079.0576171875,323.731201171875,107.86394500732422,0.0005
120,1114.7310791015625,336.101318359375,106.42720794677734,0.0005
121,1052.1312255859375,315.3999938964844,105.93121337890625,0.0005
122,1023.8507690429688,306.202392578125,105.24345397949219,0.0005
123,979.0829467773438,291.0111999511719,106.04947662353516,0.0005
124,951.3090209960938,281.7193603515625,106.15065002441406,0.0005
125,889.0881958007812,261.09844970703125,105.79287719726562,0.0005
126,860.5912475585938,251.93075561523438,104.79891967773438,0.0005
127,823.8289184570312,239.54893493652344,105.18212127685547,0.0005
128,832.7202758789062,242.50820922851562,105.19560241699219,0.0005
129,806.0540161132812,233.78497314453125,104.69922637939453,0.0005
130,774.0333251953125,222.99066162109375,105.06129455566406,0.0005
131,817.2386474609375,237.1559600830078,105.77078247070312,0.0005
132,827.81982421875,241.12405395507812,104.44772338867188,0.0005
133,885.7850341796875,260.988037109375,102.82108306884766,0.0005
134,898.5602416992188,264.69976806640625,104.46109008789062,0.0005
135,865.8372192382812,253.6136016845703,104.99655151367188,0.0005
136,734.0726318359375,209.8054962158203,104.65602111816406,0.00025
137,616.66748046875,170.62489318847656,104.79281616210938,0.00025
138,560.8760375976562,152.24046325683594,104.15460205078125,0.00025
139,530.500244140625,142.27191162109375,103.68453216552734,0.00025
140,517.1246337890625,137.91075134277344,103.39237976074219,0.00025
141,505.265869140625,134.25091552734375,102.51322174072266,0.00025
142,494.966552734375,130.80491638183594,102.55179595947266,0.00025
143,481.2389831542969,126.29989624023438,102.33930206298828,0.00025
144,470.51116943359375,122.71247100830078,102.37372589111328,0.00025
145,465.2038879394531,121.06085968017578,102.02132415771484,0.00025
146,469.9672546386719,122.69420623779297,101.88463592529297,0.00025
147,459.6191711425781,119.34052276611328,101.59762573242188,0.00025
148,444.0365295410156,114.09432983398438,101.75350952148438,0.00025
149,431.9924621582031,110.239501953125,101.27391815185547,0.00025
150,424.119873046875,107.66620635986328,101.12126922607422,0.00025
151,417.2523193359375,105.50128936767578,100.74839782714844,0.00025
152,405.0650329589844,101.4429702758789,100.73615264892578,0.00025
153,400.07232666015625,99.8750991821289,100.44708251953125,0.00025
154,393.9226379394531,97.77510070800781,100.59732818603516,0.00025
155,386.1641845703125,95.42274475097656,99.89596557617188,0.00025
156,389.103515625,96.39651489257812,99.91399383544922,0.00025
157,403.9099426269531,101.18452453613281,100.35639190673828,0.00025
158,389.4493408203125,96.62310791015625,99.580078125,0.00025
159,370.9714660644531,90.49539184570312,99.48536682128906,0.00025
160,353.4251403808594,84.79659271240234,99.03534698486328,0.00025
161,357.7083740234375,86.3770980834961,98.5771484375,0.00025
162,360.99822998046875,87.41549682617188,98.75175476074219,0.00025
163,345.52484130859375,82.25926208496094,98.74706268310547,0.00025
164,334.4645080566406,78.72539520263672,98.28837585449219,0.00025
165,340.2837829589844,80.63966369628906,98.36475372314453,0.00025
166,329.5483703613281,77.00748443603516,98.52589416503906,0.00025
167,326.9815673828125,76.31812286376953,98.02720642089844,0.00025
168,323.1357116699219,75.01406860351562,98.09353637695312,0.00025
169,313.8695983886719,72.20178985595703,97.26425170898438,0.00025
170,305.1900329589844,69.32284545898438,97.22148132324219,0.00025
171,311.9576110839844,71.67286682128906,96.93905639648438,0.00025
172,309.1058044433594,70.82758331298828,96.62300872802734,0.00025
173,299.2557678222656,67.52011108398438,96.69544219970703,0.00025
174,291.497802734375,64.83978271484375,96.97842407226562,0.00025
175,286.9704895019531,63.39268112182617,96.79244995117188,0.00025
176,292.25408935546875,65.33901977539062,96.23706817626953,0.00025
177,288.31182861328125,64.14110565185547,95.88851928710938,0.00025
178,267.8813171386719,57.31888198852539,95.92464447021484,0.00025
179,258.61053466796875,54.32939910888672,95.62232208251953,0.00025
180,257.7260437011719,54.08980178833008,95.45661163330078,0.00025
181,264.427978515625,56.54874801635742,94.78167724609375,0.00025
182,260.5997009277344,55.42308044433594,94.3304672241211,0.00025
183,264.9527587890625,56.93602752685547,94.14468383789062,0.00025
184,256.2102355957031,54.176456451416016,93.68089294433594,0.00025
185,277.1007080078125,60.96334457397461,94.21070098876953,0.00025
186,257.2023620605469,54.40819549560547,93.97776794433594,0.000125
187,227.98553466796875,44.65357971191406,94.0248031616211,0.000125
188,217.86000061035156,41.18175506591797,94.31478118896484,0.000125
189,212.83016967773438,39.58561706542969,94.07330322265625,0.000125
190,210.89398193359375,38.83177185058594,94.39869689941406,0.000125
191,206.0277557373047,37.38713836669922,93.86634826660156,0.000125
192,202.3351287841797,36.194915771484375,93.7503433227539,0.000125
193,203.1636962890625,36.54974365234375,93.51446533203125,0.000125
194,201.80470275878906,36.139774322509766,93.38538360595703,0.000125
195,197.46160888671875,34.70735168457031,93.33956909179688,0.000125
196,198.7714080810547,35.20765686035156,93.14849090576172,0.000125
197,194.64190673828125,33.84226608276367,93.11511993408203,0.000125
198,195.5201873779297,34.22864532470703,92.83422088623047,0.000125
199,196.6300811767578,34.624088287353516,92.75782775878906,0.000125
200,191.5645751953125,33.052528381347656,92.40699005126953,0.000125
201,190.41639709472656,32.71990203857422,92.2566909790039,0.000125
202,196.80465698242188,34.82417297363281,92.3321304321289,0.000125
203,193.4680938720703,33.66123580932617,92.48435974121094,0.000125
204,191.89891052246094,33.23157501220703,92.20415496826172,0.000125
205,188.2022247314453,32.01864242553711,92.14629364013672,0.000125
206,181.92735290527344,30.005477905273438,91.91088104248047,0.000125
207,181.28594970703125,29.7718505859375,91.97039794921875,0.000125
208,179.3368377685547,29.203432083129883,91.72654724121094,0.000125
209,178.04481506347656,28.80487060546875,91.63021087646484,0.000125
210,177.83050537109375,28.812101364135742,91.39420318603516,0.000125
211,175.4334259033203,28.06235122680664,91.24637603759766,0.000125
212,175.45367431640625,28.054182052612305,91.29112243652344,0.000125
213,172.06138610839844,26.98551368713379,91.10480499267578,0.000125
214,172.67425537109375,27.25861358642578,90.89842224121094,0.000125
215,174.93701171875,28.047658920288086,90.79403686523438,0.000125
216,174.0581817626953,27.791566848754883,90.6834945678711,0.000125
217,172.6560516357422,27.264774322509766,90.86173248291016,0.000125
218,176.24267578125,28.524765014648438,90.66837310791016,0.000125
219,169.3096466064453,26.334348678588867,90.30657958984375,6.25e-05
220,159.59072875976562,23.013364791870117,90.55062866210938,6.25e-05
221,157.8816375732422,22.522438049316406,90.31433868408203,6.25e-05
222,156.44345092773438,22.077714920043945,90.21029663085938,6.25e-05
223,155.5642852783203,21.856327056884766,89.99530792236328,6.25e-05
224,154.5755157470703,21.587303161621094,89.8136215209961,6.25e-05
225,156.72340393066406,22.32737159729004,89.74130249023438,6.25e-05
226,154.26852416992188,21.477075576782227,89.83729553222656,6.25e-05
227,152.59249877929688,20.987768173217773,89.62920379638672,6.25e-05
228,152.86216735839844,21.12184715270996,89.49662780761719,6.25e-05
229,152.4525146484375,21.034666061401367,89.34850311279297,6.25e-05
230,151.42738342285156,20.680219650268555,89.38671875,6.25e-05
231,152.6404571533203,21.13738250732422,89.22830200195312,6.25e-05
232,150.81251525878906,20.59010124206543,89.04222869873047,6.25e-05
233,149.53250122070312,20.0997314453125,89.23329162597656,6.25e-05
234,152.0374298095703,20.974014282226562,89.11542510986328,6.25e-05
235,150.5453338623047,20.462135314941406,89.15892028808594,6.25e-05
236,146.4141387939453,19.107093811035156,89.09285736083984,6.25e-05
237,148.70494079589844,19.95929718017578,88.8270492553711,6.25e-05
238,145.9827423095703,19.100194931030273,88.68218231201172,6.25e-05
239,146.75662231445312,19.36153793334961,88.67198944091797,6.25e-05
240,146.55177307128906,19.27378273010254,88.73041534423828,6.25e-05
241,148.85760498046875,20.088672637939453,88.59156036376953,6.25e-05
242,144.8645782470703,18.828310012817383,88.37966918945312,6.25e-05
243,145.9882049560547,19.184606552124023,88.43439483642578,6.25e-05
244,143.60223388671875,18.412105560302734,88.36590576171875,6.25e-05
245,144.18560791015625,18.59596824645996,88.39771270751953,6.25e-05
246,142.50033569335938,18.094207763671875,88.21771240234375,6.25e-05
247,142.40020751953125,17.988147735595703,88.43572998046875,6.25e-05
248,144.1374969482422,18.624940872192383,88.26268005371094,6.25e-05
249,144.02008056640625,18.49793243408203,88.52627563476562,6.25e-05
250,138.71133422851562,16.84188461303711,88.1856918334961,6.25e-05
251,140.3377227783203,17.43076515197754,88.04544067382812,6.25e-05
252,141.31890869140625,17.782115936279297,87.97254180908203,6.25e-05
253,138.62396240234375,16.90817642211914,87.8994140625,6.25e-05
254,138.9749298095703,17.104909896850586,87.66019439697266,6.25e-05
255,139.76962280273438,17.378206253051758,87.63500213623047,6.25e-05
256,138.3790740966797,16.883888244628906,87.72743225097656,3.125e-05
257,134.93014526367188,15.831138610839844,87.43675994873047,3.125e-05
258,133.5486297607422,15.336578369140625,87.53892517089844,3.125e-05
259,133.73611450195312,15.39028549194336,87.56527709960938,3.125e-05
260,133.36151123046875,15.304638862609863,87.44757843017578,3.125e-05
261,137.50978088378906,16.698225021362305,87.41509246826172,3.125e-05
262,132.65455627441406,15.03302001953125,87.55548858642578,3.125e-05
263,131.64212036132812,14.745527267456055,87.40556335449219,3.125e-05
264,131.33689880371094,14.621600151062012,87.47208404541016,3.125e-05
265,131.88201904296875,14.85285758972168,87.32347106933594,3.125e-05
266,131.47430419921875,14.720664024353027,87.31230926513672,3.125e-05
267,130.71456909179688,14.464540481567383,87.3209457397461,3.125e-05
268,131.38026428222656,14.722502708435059,87.2127456665039,3.125e-05
269,129.7858428955078,14.217473983764648,87.13341522216797,3.125e-05
270,130.2286376953125,14.389357566833496,87.06056213378906,3.125e-05
271,129.20602416992188,14.121374130249023,86.84188079833984,3.125e-05
272,129.72830200195312,14.30152416229248,86.82372283935547,3.125e-05
273,129.1256103515625,14.091516494750977,86.85107421875,3.125e-05
274,127.91212463378906,13.758087158203125,86.63787841796875,3.125e-05
275,129.2560272216797,14.166430473327637,86.75672912597656,3.125e-05
276,129.10491943359375,14.09757137298584,86.81220245361328,3.125e-05
277,128.95985412597656,14.123870849609375,86.58824920654297,3.125e-05
278,130.32546997070312,14.57945728302002,86.58709716796875,3.125e-05
279,127.58953094482422,13.677051544189453,86.55836486816406,3.125e-05
280,126.07268524169922,13.175738334655762,86.54545593261719,3.125e-05
281,127.32272338867188,13.598302841186523,86.52781677246094,3.125e-05
282,126.70256805419922,13.450658798217773,86.35061645507812,3.125e-05
283,130.60508728027344,14.724042892456055,86.43294525146484,3.125e-05
284,128.53225708007812,14.01933479309082,86.47425842285156,3.125e-05
285,125.49309539794922,12.983080863952637,86.54386138916016,3.125e-05
286,127.81333923339844,13.818995475769043,86.3563461303711,3.125e-05
287,127.67922973632812,13.798075675964355,86.28497314453125,3.125e-05
288,125.64678192138672,13.132452964782715,86.24944305419922,3.125e-05
289,125.9534683227539,13.196270942687988,86.36466217041016,3.125e-05
290,127.58773040771484,13.783099174499512,86.2384262084961,3.125e-05
291,127.11235809326172,13.619990348815918,86.25238800048828,1.5625e-05
292,123.79167938232422,12.546916961669922,86.15093994140625,1.5625e-05
293,123.4717788696289,12.428849220275879,86.18524932861328,1.5625e-05
294,122.64280700683594,12.170442581176758,86.13147735595703,1.5625e-05
295,122.83702087402344,12.242731094360352,86.10884094238281,1.5625e-05
296,124.45934295654297,12.771364212036133,86.14525604248047,1.5625e-05
297,122.25483703613281,12.03537368774414,86.14873504638672,1.5625e-05
298,122.90736389160156,12.257570266723633,86.13462829589844,1.5625e-05
299,121.90800476074219,11.960060119628906,86.02781677246094,1.5625e-05
300,123.36993408203125,12.450883865356445,86.01728057861328,1.5625e-05
301,122.70974731445312,12.23750114440918,85.9972152709961,1.5625e-05
302,123.3924331665039,12.504947662353516,85.8775863647461,1.5625e-05
303,122.35504913330078,12.078242301940918,86.12032318115234,1.5625e-05
304,121.3726577758789,11.828319549560547,85.8876953125,1.5625e-05
305,121.04351806640625,11.714055061340332,85.90135955810547,1.5625e-05
306,122.35675811767578,12.107860565185547,86.03317260742188,1.5625e-05
307,120.96959686279297,11.660493850708008,85.98810577392578,1.5625e-05
308,120.76811981201172,11.610733985900879,85.93590545654297,1.5625e-05
309,121.33692169189453,11.821910858154297,85.87117767333984,1.5625e-05
310,121.45758819580078,11.867412567138672,85.85533142089844,1.5625e-05
311,119.76690673828125,11.32528018951416,85.79106140136719,1.5625e-05
312,121.18807983398438,11.828651428222656,85.70211791992188,1.5625e-05
313,120.70005798339844,11.654853820800781,85.73550415039062,1.5625e-05
314,119.68637084960938,11.357653617858887,85.61341857910156,1.5625e-05
315,120.17687225341797,11.523697853088379,85.60576629638672,1.5625e-05
316,119.61332702636719,11.377825736999512,85.47984313964844,1.5625e-05
317,119.38021850585938,11.283607482910156,85.52938842773438,7.8125e-06
318,119.99127960205078,11.490593910217285,85.51950073242188,7.8125e-06
319,118.66141510009766,11.06287670135498,85.47277069091797,7.8125e-06
320,119.85574340820312,11.46137809753418,85.47159576416016,7.8125e-06
321,118.46302032470703,10.999425888061523,85.46475219726562,7.8125e-06
322,119.06318664550781,11.21751880645752,85.41063690185547,7.8125e-06
323,119.84886169433594,11.467742919921875,85.44562530517578,7.8125e-06
324,118.50904846191406,10.985825538635254,85.55157470703125,7.8125e-06
325,119.18341064453125,11.261070251464844,85.40019989013672,7.8125e-06
326,118.98084259033203,11.196464538574219,85.39144134521484,7.8125e-06
327,118.60846710205078,11.106714248657227,85.28829193115234,7.8125e-06
328,117.90833282470703,10.85747241973877,85.33589935302734,7.8125e-06
329,119.95820617675781,11.530279159545898,85.36736297607422,7.8125e-06
330,117.60813903808594,10.742708206176758,85.37999725341797,7.8125e-06
331,118.23351287841797,11.003890037536621,85.22183990478516,7.8125e-06
332,117.32746124267578,10.703911781311035,85.21573638916016,7.8125e-06
333,117.72264099121094,10.83958911895752,85.20387268066406,7.8125e-06
334,117.77264404296875,10.862595558166504,85.18482971191406,7.8125e-06
335,118.84164428710938,11.201298713684082,85.23772430419922,7.8125e-06
336,118.32510375976562,11.017677307128906,85.27207946777344,7.8125e-06
337,118.72905731201172,11.178221702575684,85.19440460205078,7.8125e-06
338,117.29627227783203,10.69842529296875,85.20098876953125,3.90625e-06
339,117.04534149169922,10.623150825500488,85.1758804321289,3.90625e-06
340,118.18060302734375,10.973578453063965,85.25985717773438,3.90625e-06
341,117.98938751220703,10.940423011779785,85.16810607910156,3.90625e-06
342,117.01746368408203,10.587576866149902,85.25472259521484,3.90625e-06
343,118.49635314941406,11.10572624206543,85.17916107177734,3.90625e-06
344,116.05941772460938,10.301726341247559,85.15422821044922,3.90625e-06
345,116.82025909423828,10.56106185913086,85.1370620727539,3.90625e-06
346,116.52529907226562,10.46263599395752,85.13739013671875,3.90625e-06
347,116.84255981445312,10.595807075500488,85.05513000488281,3.90625e-06
348,115.80730438232422,10.259668350219727,85.02830505371094,3.90625e-06
349,118.103759765625,11.001649856567383,85.09879302978516,3.90625e-06
350,116.23148345947266,10.387125968933105,85.07011413574219,3.90625e-06
351,116.60122680664062,10.527909278869629,85.01750946044922,3.90625e-06
352,117.173583984375,10.703741073608398,85.06237030029297,3.90625e-06
353,117.28524780273438,10.730596542358398,85.09346008300781,3.90625e-06
354,117.365478515625,10.809845924377441,84.9359359741211,1.953125e-06
355,116.39881134033203,10.456818580627441,85.02833557128906,1.953125e-06
356,117.15007781982422,10.730744361877441,84.95784759521484,1.953125e-06
357,116.04215240478516,10.34550952911377,85.00562286376953,1.953125e-06
358,116.3639144897461,10.445900917053223,85.02620697021484,1.953125e-06
