,mse,mae,r2
0,0.1303691864013672,0.26050254702568054,0.26831704
1,0.11075018346309662,0.23782385885715485,0.3784266
2,0.13784591853618622,0.26443204283714294,0.22635466
3,0.1305120587348938,0.2623313069343567,0.26751518
4,0.12544335424900055,0.24992415308952332,0.2959627
5,0.13380572199821472,0.2649495303630829,0.24902987
6,0.13431328535079956,0.26077571511268616,0.24618125
7,0.13964538276195526,0.2775868773460388,0.21625537
8,0.14428342878818512,0.2664291560649872,0.19022477
9,0.12745630741119385,0.26461634039878845,0.28466517
10,0.1392403542995453,0.26235708594322205,0.21852857
11,0.13006120920181274,0.2602747082710266,0.27004552
12,0.14637258648872375,0.26715585589408875,0.17849958
13,0.14745359122753143,0.2704252004623413,0.17243272
14,0.16055303812026978,0.28217700123786926,0.09891343
15,0.11879023909568787,0.2487262636423111,0.33330268
16,0.17277424037456512,0.29295313358306885,0.030323207
17,0.14183475077152252,0.26278385519981384,0.20396775
18,0.15228550136089325,0.2873494625091553,0.1453141
19,0.12437739223241806,0.2560804486274719,0.30194533
20,0.12836995720863342,0.2555530071258545,0.2795375
21,0.11044997721910477,0.23970149457454681,0.3801114
22,0.1177869364619255,0.2514413297176361,0.33893353
23,0.11223353445529938,0.24288465082645416,0.37010145
24,0.12290536612272263,0.25337034463882446,0.3102069
25,0.13329452276229858,0.2678268849849701,0.25189894
26,0.13506342470645905,0.2684980034828186,0.24197114
27,0.13336136937141418,0.2626359164714813,0.2515236
28,0.12861204147338867,0.24856334924697876,0.2781788
29,0.13985930383205414,0.26708781719207764,0.21505481
30,0.12567414343357086,0.256675660610199,0.29466754
31,0.12455186992883682,0.2459726631641388,0.30096602
32,0.10702063143253326,0.236933633685112,0.39935827
33,0.16429738700389862,0.2878721058368683,0.07789874
34,0.12372497469186783,0.26009973883628845,0.30560696
35,0.11550787836313248,0.24714545905590057,0.35172457
36,0.1311541646718979,0.2664036452770233,0.26391137
37,0.12579278647899628,0.25967490673065186,0.29400158
38,0.122549869120121,0.2573041617870331,0.3122021
39,0.13129566609859467,0.25901177525520325,0.26311725
40,0.13236649334430695,0.26852020621299744,0.25710726
41,0.11497212201356888,0.239800825715065,0.35473138
42,0.13221746683120728,0.26481330394744873,0.25794375
43,0.1471872180700302,0.26627492904663086,0.17392766
44,0.14313796162605286,0.26954054832458496,0.19665372
45,0.12411866337060928,0.2475193738937378,0.30339742
46,0.12759453058242798,0.26172319054603577,0.28388947
47,0.13156193494796753,0.2622222900390625,0.2616228
48,0.11605215072631836,0.24122411012649536,0.34866983
49,0.12996356189250946,0.2599947452545166,0.27059364
50,0.12250775843858719,0.2445097118616104,0.31243837
51,0.1564161628484726,0.2787560224533081,0.12213111
52,0.13072410225868225,0.26383641362190247,0.26632506
53,0.13047631084918976,0.2649657130241394,0.26771575
54,0.11821459978818893,0.24194231629371643,0.3365333
55,0.1263037621974945,0.26220595836639404,0.29113376
56,0.1186186671257019,0.2549719512462616,0.33426547
57,0.12209444493055344,0.2525193691253662,0.31475812
58,0.130895733833313,0.25858616828918457,0.26536185
59,0.12906816601753235,0.2595808207988739,0.2756188
60,0.12097316235303879,0.253783643245697,0.32105118
61,0.14778421819210052,0.28717803955078125,0.17057711
62,0.1223738044500351,0.25621190667152405,0.31319028
63,0.1739056557416916,0.3047325611114502,0.023973286
64,0.12492580711841583,0.26117992401123047,0.2988674
65,0.12262259423732758,0.25677430629730225,0.31179392
66,0.16092203557491302,0.2786206901073456,0.09684241
67,0.14135730266571045,0.26299211382865906,0.20664734
68,0.1256292313337326,0.2505932152271271,0.29491943
69,0.11626654118299484,0.24666821956634521,0.3474666
70,0.12067855149507523,0.2527276873588562,0.32270467
71,0.13599500060081482,0.2744176685810089,0.23674273
72,0.11312080174684525,0.2382415533065796,0.36512178
73,0.11874163895845413,0.24382543563842773,0.3335753
74,0.1147523894906044,0.24757343530654907,0.3559646
75,0.12608544528484344,0.26082170009613037,0.29235905
76,0.12957152724266052,0.27158987522125244,0.2727939
77,0.12121698260307312,0.2541337013244629,0.31968272
78,0.13303454220294952,0.26916709542274475,0.253358
79,0.11719056963920593,0.24707834422588348,0.3422805
80,0.12930616736412048,0.2754133939743042,0.2742831
81,0.12743736803531647,0.26276350021362305,0.28477156
82,0.14193016290664673,0.2695697247982025,0.20343232
83,0.11216568946838379,0.24672667682170868,0.3704822
84,0.12443903088569641,0.25430047512054443,0.30159938
85,0.13147252798080444,0.26745522022247314,0.2621246
86,0.13003402948379517,0.2598268985748291,0.27019805
87,0.12846437096595764,0.2578992545604706,0.2790076
88,0.13675661385059357,0.26951783895492554,0.23246825
89,0.11928387731313705,0.24782703816890717,0.33053213
90,0.14881978929042816,0.28231725096702576,0.164765
91,0.13122928142547607,0.2632944583892822,0.26348978
92,0.13446645438671112,0.26380041241645813,0.24532157
93,0.12014264613389969,0.2512877881526947,0.32571232
94,0.1273777037858963,0.2671222984790802,0.28510642
95,0.13194811344146729,0.2610597014427185,0.2594555
96,0.1201867088675499,0.253591388463974,0.32546496
97,0.12149656563997269,0.25802096724510193,0.31811357
98,0.13375765085220337,0.2644332945346832,0.24929965
99,0.12304320186376572,0.2559477984905243,0.30943334
