,mse,mae,r2
0,0.7260630130767822,0.7865434288978577,-0.040356517
1,0.7157750725746155,0.7845187187194824,-0.025615335
2,0.7138137221336365,0.7850412726402283,-0.022804856
3,0.7660204768180847,0.8013395667076111,-0.09761047
4,0.6988443732261658,0.7702267169952393,-0.001355648
5,0.7025307416915894,0.781927764415741,-0.0066376925
6,0.7437244057655334,0.796323835849762,-0.0656631
7,0.7066903114318848,0.7693343162536621,-0.0125979185
8,0.7164744734764099,0.7895765900611877,-0.026617289
9,0.7266135215759277,0.7819752097129822,-0.041145325
10,0.7340373396873474,0.7950958013534546,-0.051782727
11,0.7259746193885803,0.7896817326545715,-0.040230036
12,0.6920886635780334,0.7698109149932861,0.008324325
13,0.7097696661949158,0.7834553122520447,-0.017010331
14,0.7180147767066956,0.7921512126922607,-0.028824449
15,0.70562744140625,0.7828830480575562,-0.01107502
16,0.7235875129699707,0.7840526700019836,-0.036809564
17,0.7178326845169067,0.7846121788024902,-0.028563619
18,0.7038761973381042,0.7837657332420349,-0.008565664
19,0.724133312702179,0.790294349193573,-0.037591577
20,0.7196375727653503,0.7840931415557861,-0.031149745
21,0.7345962524414062,0.8022168278694153,-0.052583694
22,0.7040826082229614,0.7859474420547485,-0.008861423
23,0.7229889631271362,0.7888457775115967,-0.035951853
24,0.7213566303253174,0.7797703146934509,-0.033612847
25,0.7076175808906555,0.7826461791992188,-0.013926625
26,0.6958333253860474,0.7678337097167969,0.0029585958
27,0.7101920247077942,0.7880057096481323,-0.017615438
28,0.7221224308013916,0.7904486060142517,-0.034710288
29,0.7122589349746704,0.777599573135376,-0.020577073
30,0.7177472710609436,0.7750999927520752,-0.02844131
31,0.7145522832870483,0.7918457388877869,-0.023863196
32,0.7308987975120544,0.7887188792228699,-0.047285557
33,0.735949695110321,0.7778716087341309,-0.054522872
34,0.7231419086456299,0.7779854536056519,-0.03617108
35,0.7140929102897644,0.7836856842041016,-0.023204923
36,0.7488709688186646,0.7976547479629517,-0.073037386
37,0.7256006598472595,0.7800946235656738,-0.03969407
38,0.710924506187439,0.7811461687088013,-0.018665075
39,0.7369385361671448,0.8063337802886963,-0.055939794
40,0.7093106508255005,0.7856563925743103,-0.016352654
41,0.7372608184814453,0.7995362281799316,-0.05640161
42,0.7317043542861938,0.7980723977088928,-0.04843986
43,0.7223792672157288,0.7843565940856934,-0.035078168
44,0.703542947769165,0.7837665677070618,-0.008088112
45,0.7054569125175476,0.7893905639648438,-0.010830522
46,0.699041485786438,0.7764260768890381,-0.001638174
47,0.7212311625480652,0.7782647609710693,-0.0334332
48,0.6961929798126221,0.7742331027984619,0.0024433136
49,0.7238174080848694,0.7959246635437012,-0.03713894
50,0.7174288630485535,0.7945584058761597,-0.027984858
51,0.7094574570655823,0.7790674567222595,-0.016563058
52,0.7132976651191711,0.787467896938324,-0.022065401
53,0.6960230469703674,0.766406238079071,0.0026869774
54,0.692853569984436,0.7692782878875732,0.007228315
55,0.7063441276550293,0.7754520773887634,-0.012102008
56,0.7200829386711121,0.7777260541915894,-0.031787872
57,0.7528147101402283,0.7964401245117188,-0.078688264
58,0.6959559321403503,0.7743217349052429,0.00278306
59,0.7189995646476746,0.7902817726135254,-0.030235648
60,0.6927381157875061,0.7736839056015015,0.0073937774
61,0.7323392033576965,0.7817787528038025,-0.049349546
62,0.7243543267250061,0.7922864556312561,-0.037908316
63,0.7115840315818787,0.7891415953636169,-0.019610047
64,0.7476427555084229,0.8034545183181763,-0.07127762
65,0.7037818431854248,0.778770923614502,-0.008430481
66,0.7086575627326965,0.7888512015342712,-0.015416861
67,0.697925865650177,0.7779255509376526,-3.9577484e-05
68,0.6886147260665894,0.7673549056053162,0.013302088
69,0.7174304723739624,0.7794260382652283,-0.027987123
70,0.7051963806152344,0.7745630741119385,-0.010457277
71,0.7070872187614441,0.7785581946372986,-0.013166666
72,0.7140224575996399,0.7863035798072815,-0.023103952
73,0.7147688865661621,0.7792291045188904,-0.024173498
74,0.7234782576560974,0.7701249718666077,-0.036652923
75,0.7369599938392639,0.7898543477058411,-0.05597067
76,0.7259500026702881,0.7755878567695618,-0.04019463
77,0.7056410908699036,0.7839770317077637,-0.01109457
78,0.6928519606590271,0.7746361494064331,0.0072306395
79,0.7308558821678162,0.7977855205535889,-0.047224164
80,0.7154877781867981,0.7837634086608887,-0.025203586
81,0.7144920825958252,0.7807406187057495,-0.023776889
82,0.6987438201904297,0.7781550288200378,-0.0012117624
83,0.7311093807220459,0.7988571524620056,-0.047587514
84,0.7189245820045471,0.7939398288726807,-0.030128002
85,0.7142913341522217,0.790890634059906,-0.023489237
86,0.6922282576560974,0.7671310305595398,0.008124292
87,0.703235924243927,0.7807641625404358,-0.0076482296
88,0.7388496398925781,0.7960625290870667,-0.05867815
89,0.7369530200958252,0.7838305830955505,-0.055960536
90,0.7191265225410461,0.7953998446464539,-0.030417442
91,0.7203372716903687,0.787931501865387,-0.032152295
92,0.7027542591094971,0.775655210018158,-0.006958008
93,0.7189549207687378,0.7963032722473145,-0.030171752
94,0.7196736335754395,0.7938370704650879,-0.031201363
95,0.7182615995407104,0.797597348690033,-0.029177904
96,0.7167410254478455,0.7780938148498535,-0.026999235
97,0.7060867547988892,0.770541250705719,-0.011733055
98,0.7135708928108215,0.7784855365753174,-0.022457004
99,0.7302218079566956,0.7842110395431519,-0.04631555
