,mse,mae,r2
0,0.15445870161056519,0.30689480900764465,0.13311714
1,0.16488097608089447,0.3164217174053192,0.07462329
2,0.149366095662117,0.2943951487541199,0.16169888
3,0.14830440282821655,0.2931995093822479,0.16765761
4,0.1436144858598709,0.2880546748638153,0.19397926
5,0.14810602366924286,0.29031461477279663,0.16877097
6,0.1582760512828827,0.306892067193985,0.11169273
7,0.1518634855747223,0.30284765362739563,0.1476826
8,0.155008003115654,0.30443859100341797,0.13003433
9,0.15222302079200745,0.30101656913757324,0.14566469
10,0.1615591198205948,0.3100518584251404,0.093266964
11,0.14298541843891144,0.28773725032806396,0.19750977
12,0.14679117500782013,0.2857937216758728,0.17615044
13,0.152288556098938,0.29833781719207764,0.14529693
14,0.15072287619113922,0.30323326587677,0.1540842
15,0.16067422926425934,0.30610308051109314,0.09823322
16,0.14631535112857819,0.29397329688072205,0.17882097
17,0.1451573222875595,0.2882014513015747,0.1853202
18,0.15403394401073456,0.3027264177799225,0.13550115
19,0.160067617893219,0.3149339556694031,0.10163784
20,0.1451597511768341,0.2840993404388428,0.18530655
21,0.14958904683589935,0.29690632224082947,0.1604476
22,0.14320358633995056,0.28542178869247437,0.19628537
23,0.15291830897331238,0.3045344054698944,0.14176261
24,0.14445015788078308,0.28770506381988525,0.18928903
25,0.15226583182811737,0.30246275663375854,0.14542443
26,0.1528930366039276,0.30264705419540405,0.14190435
27,0.1520460695028305,0.2964647710323334,0.14665794
28,0.14642785489559174,0.2896309792995453,0.1781894
29,0.15573669970035553,0.3064360022544861,0.12594467
30,0.1631607860326767,0.31733113527297974,0.08427775
31,0.15611572563648224,0.3064507246017456,0.123817325
32,0.1551167517900467,0.3021886944770813,0.12942404
33,0.15931436419487,0.3041866421699524,0.10586536
34,0.15765531361103058,0.30713117122650146,0.11517656
35,0.15030209720134735,0.2995978593826294,0.15644568
36,0.14583683013916016,0.2961287200450897,0.18150657
37,0.16530482470989227,0.31980422139167786,0.072244585
38,0.15020638704299927,0.30047595500946045,0.15698272
39,0.15549567341804504,0.3055785596370697,0.12729728
40,0.15264835953712463,0.3024607002735138,0.14327765
41,0.15930737555027008,0.30944034457206726,0.10590464
42,0.14497235417366028,0.29153531789779663,0.18635827
43,0.15328571200370789,0.3029893934726715,0.13970053
44,0.14552630484104156,0.28879815340042114,0.18324941
45,0.15226005017757416,0.3012194335460663,0.14545691
46,0.15137989819049835,0.30237114429473877,0.1503967
47,0.1545538306236267,0.30501821637153625,0.13258326
48,0.16231833398342133,0.3126344084739685,0.08900589
49,0.1522538810968399,0.30438560247421265,0.1454916
50,0.15590953826904297,0.3074018955230713,0.12497455
51,0.14124919474124908,0.27353572845458984,0.20725417
52,0.1589777171611786,0.3107330799102783,0.10775477
53,0.14537383615970612,0.2870897054672241,0.18410504
54,0.15414389967918396,0.2981390357017517,0.13488394
55,0.1437498927116394,0.28896471858024597,0.19321918
56,0.15840496122837067,0.3092453181743622,0.110969305
57,0.14767925441265106,0.2942948639392853,0.17116624
58,0.15462321043014526,0.30292510986328125,0.13219398
59,0.15329355001449585,0.3011306822299957,0.13965648
60,0.13694125413894653,0.2711772620677948,0.23143208
61,0.15014827251434326,0.2956632077693939,0.15730911
62,0.14901994168758392,0.2972581386566162,0.16364163
63,0.1544409841299057,0.30109602212905884,0.13321668
64,0.15311476588249207,0.30243340134620667,0.14065987
65,0.14607302844524384,0.2900499105453491,0.18018097
66,0.15248192846775055,0.3078066408634186,0.14421177
67,0.1535210907459259,0.30364251136779785,0.1383794
68,0.1535099297761917,0.3033463954925537,0.1384421
69,0.15103542804718018,0.30256158113479614,0.15232992
70,0.1520872265100479,0.2979869544506073,0.14642692
71,0.14734876155853271,0.2891441583633423,0.17302096
72,0.14313550293445587,0.28157880902290344,0.19666749
73,0.14680048823356628,0.29027581214904785,0.17609817
74,0.15456311404705048,0.3071468472480774,0.13253129
75,0.15673018991947174,0.30385515093803406,0.12036866
76,0.14537149667739868,0.2916833460330963,0.18411821
77,0.15020325779914856,0.29742100834846497,0.15700042
78,0.1482253223657608,0.29424652457237244,0.16810143
79,0.15343110263347626,0.3026518225669861,0.13888454
80,0.1584644466638565,0.31422972679138184,0.11063546
81,0.14628157019615173,0.27909883856773376,0.17901051
82,0.14447765052318573,0.28957369923591614,0.18913478
83,0.14352929592132568,0.28182700276374817,0.19445735
84,0.16519546508789062,0.32439321279525757,0.07285833
85,0.16277268528938293,0.31675904989242554,0.08645594
86,0.14958789944648743,0.29741859436035156,0.1604541
87,0.14903536438941956,0.2951406240463257,0.16355509
88,0.1533372551202774,0.3014777600765228,0.13941127
89,0.13894344866275787,0.28072845935821533,0.22019494
90,0.1490204632282257,0.29899951815605164,0.16363871
91,0.15244552493095398,0.2987034320831299,0.14441586
92,0.16102851927280426,0.31712430715560913,0.09624469
93,0.1452915370464325,0.2921777367591858,0.18456692
94,0.1403355598449707,0.27563798427581787,0.21238184
95,0.1453251987695694,0.28846681118011475,0.18437803
96,0.15400879085063934,0.30458682775497437,0.13564229
97,0.13900181651115417,0.27867189049720764,0.21986735
98,0.1759721040725708,0.331798791885376,0.012375534
99,0.15126092731952667,0.29933038353919983,0.1510644
