,mse,mae,r2
0,0.11049171537160873,0.24007727205753326,0.3798772
1,0.11323617398738861,0.2524847090244293,0.36447418
2,0.10869745165109634,0.23909138143062592,0.3899473
3,0.1112242117524147,0.2456139624118805,0.37576616
4,0.1119144931435585,0.24702271819114685,0.37189198
5,0.1121278703212738,0.24302421510219574,0.3706944
6,0.11132410168647766,0.2402539998292923,0.37520552
7,0.11289648711681366,0.23592892289161682,0.3663807
8,0.1122816950082779,0.24369798600673676,0.3698311
9,0.11205803602933884,0.24814742803573608,0.3710863
10,0.110064297914505,0.23797759413719177,0.382276
11,0.11114373803138733,0.24619972705841064,0.37621778
12,0.10985995084047318,0.23215004801750183,0.3834229
13,0.11022205650806427,0.24215415120124817,0.38139063
14,0.10953782498836517,0.23905083537101746,0.38523072
15,0.1106339544057846,0.24558664858341217,0.37907887
16,0.1097484603524208,0.241330087184906,0.38404864
17,0.11168460547924042,0.24446265399456024,0.37318218
18,0.10991258174180984,0.23929615318775177,0.3831275
19,0.10893420875072479,0.23812682926654816,0.38861853
20,0.10980229824781418,0.2444489300251007,0.38374645
21,0.1110558956861496,0.2418454885482788,0.37671077
22,0.11338513344526291,0.24014471471309662,0.36363822
23,0.10998023301362991,0.24499638378620148,0.3827479
24,0.11220920830965042,0.23789437115192413,0.37023795
25,0.11043382436037064,0.24194681644439697,0.38020205
26,0.10603822767734528,0.23123720288276672,0.40487188
27,0.10982430726289749,0.24345800280570984,0.38362288
28,0.1138741597533226,0.2529591917991638,0.3608935
29,0.11048399657011032,0.24099448323249817,0.37992048
30,0.11167090386152267,0.24079343676567078,0.37325907
31,0.10887966305017471,0.23608723282814026,0.3889246
32,0.11246854066848755,0.24117544293403625,0.36878252
33,0.10983433574438095,0.23187589645385742,0.38356674
34,0.1121952161192894,0.24196046590805054,0.37031645
35,0.11033760756254196,0.2398928850889206,0.38074207
36,0.10968810319900513,0.2390531748533249,0.3843873
37,0.11141806095838547,0.24625466763973236,0.3746782
38,0.11150345951318741,0.24802342057228088,0.37419897
39,0.11801078915596008,0.2609487771987915,0.33767724
40,0.11318470537662506,0.25013646483421326,0.36476302
41,0.11106432974338531,0.2374652624130249,0.3766634
42,0.11088763922452927,0.227082759141922,0.3776551
43,0.11011108011007309,0.2396629899740219,0.3820135
44,0.10822048038244247,0.2356773167848587,0.39262426
45,0.11318585276603699,0.25115951895713806,0.36475664
46,0.11110926419496536,0.2389669269323349,0.37641126
47,0.10908385366201401,0.2370939999818802,0.38777858
48,0.11060282588005066,0.23569391667842865,0.37925357
49,0.10993073880672455,0.23786070942878723,0.3830256
50,0.11431027948856354,0.2511718273162842,0.35844588
51,0.11082219332456589,0.24275757372379303,0.3780225
52,0.11442600935697556,0.24788343906402588,0.35779643
53,0.10770784318447113,0.23067542910575867,0.39550126
54,0.10949481278657913,0.24048016965389252,0.38547224
55,0.10838610678911209,0.23730364441871643,0.39169466
56,0.11014308780431747,0.23959657549858093,0.38183385
57,0.11063070595264435,0.2410753220319748,0.3790971
58,0.11026201397180557,0.24450677633285522,0.3811664
59,0.1095140278339386,0.24300140142440796,0.38536435
60,0.10877995938062668,0.23757141828536987,0.38948423
61,0.10936244577169418,0.23895631730556488,0.3862151
62,0.10818877071142197,0.2311595231294632,0.39280212
63,0.10984010994434357,0.23637458682060242,0.3835342
64,0.11342194676399231,0.24685490131378174,0.36343163
65,0.10986886918544769,0.23835183680057526,0.38337278
66,0.11110305786132812,0.2432071417570114,0.37644607
67,0.11349014192819595,0.25007638335227966,0.36304885
68,0.11212337762117386,0.24498911201953888,0.37071967
69,0.10881026834249496,0.2394227385520935,0.38931423
70,0.1081513911485672,0.23202663660049438,0.39301205
71,0.11326366662979126,0.24867112934589386,0.36431992
72,0.10811387002468109,0.23190447688102722,0.3932227
73,0.11026908457279205,0.24076969921588898,0.38112664
74,0.10953892767429352,0.23668791353702545,0.38522452
75,0.10688570141792297,0.23640964925289154,0.4001156
76,0.11199969053268433,0.24691036343574524,0.37141383
77,0.11042597889900208,0.24610792100429535,0.3802461
78,0.10877779126167297,0.24055512249469757,0.3894964
79,0.10895724594593048,0.23506982624530792,0.3884892
80,0.10925834625959396,0.23003005981445312,0.38679934
81,0.10864884406328201,0.23386357724666595,0.39022005
82,0.1100044921040535,0.23793338239192963,0.38261163
83,0.10848011076450348,0.23296648263931274,0.39116716
84,0.10960251837968826,0.24244339764118195,0.3848678
85,0.10903120040893555,0.2403305619955063,0.38807416
86,0.11330209672451019,0.24581168591976166,0.3641042
87,0.11123199760913849,0.23699112236499786,0.37572247
88,0.11010012030601501,0.23951540887355804,0.382075
89,0.10754142701625824,0.23709166049957275,0.39643532
90,0.11257670819759369,0.24391794204711914,0.3681754
91,0.11103419959545135,0.24145029485225677,0.3768325
92,0.10752619802951813,0.23784677684307098,0.39652085
93,0.11014118790626526,0.23930305242538452,0.3818444
94,0.11101323366165161,0.24657529592514038,0.3769502
95,0.10816296935081482,0.23651541769504547,0.39294702
96,0.10945366322994232,0.23280705511569977,0.3857031
97,0.10969508439302444,0.241400346159935,0.3843482
98,0.10782565921545029,0.2352471649646759,0.39484018
99,0.11189121752977371,0.2408713698387146,0.37202263
